ticker,rating_date,current_ratio,debt_equity_ratio,gross_profit_margin,operating_profit_margin,ebit_margin,pretax_profit_margin,net_profit_margin,asset_turnover,roe,roa,operating_cashflow_ps,free_cashflow_ps,company_name,rating_agency,sector,source,rating_detail,delta_days
CAT,2016-11-21,1.2769,2.5538,0.286422,0.080513,0.093,0.073153,0.053434,0.6001,0.1695,0.032205,-1.6704,-1.8943,Caterpillar Inc.,Standard & Poor's Ratings Services,Capital Goods,credit_rating_financial,2,31.0
DAN,2012-03-05,2.0791,0.4908,0.118902,0.043876,0.043876,0.040562,0.02492,1.4296,0.221198,0.04548,-0.3199,-0.3779,Dana Incorporated,Standard & Poor's Ratings Services,Consumer Durables,credit_rating_financial,1,365.0
GCP,2016-01-12,1.475702479,0.762855929,0.372940315,0.104815086,0.090443061,0.087971439,0.036708166,1.311247149,0.08521037,0.048133477,2.149368236,1.723175984,GCP Applied Technologies Inc.,Standard & Poor's Ratings Services,Basic Industries,corporate_rating,1,83.0
KSS,2013-09-05,1.8615,0.7528,0.362571,0.098034,0.098034,0.080969,0.051144,1.3865,0.163029,0.07091,-2.5554,-2.447,Kohl's Corporation,Moody's Investors Service,Consumer Services,credit_rating_financial,2,111.0
YUM,2013-07-11,0.9473,1.7312,0.467607,0.143751,0.143751,0.131396,0.104467,1.4293,0.696764,0.151121,0.462,0.1457,"YUM! BRANDS, INC.",Egan-Jones Ratings Company,Consumer Services,credit_rating_financial,2,134.0
WLL,2015-05-05,0.697548895,1.461732749,1.0,0.046648452,0.046648452,0.046648452,0.021006471,0.2200575,0.011379683,0.004622631,14.86271267,14.86271267,Whiting Petroleum Corporation,Egan-Jones Ratings Company,Energy,corporate_rating,1,365.0
COP,2015-05-13,1.3061,0.4317,0.565106,0.188339,0.188339,0.169137,0.123728,0.4764,0.11109,0.049829,0.2802,-7.8579,ConocoPhillips Company,Moody's Investors Service,Energy,credit_rating_financial,2,96.0
PCG,2015-07-28,1.0792,0.9802,0.615623,0.143359,0.143359,0.105032,0.084026,0.2842,0.090625,0.024116,0.15,1.5681,PG&E Corp.,Standard & Poor's Ratings Services,Public Utilities,credit_rating_financial,2,77.0
HON,2016-02-23,1.0916,0.6552,0.306731,0.176978,0.176978,0.170706,0.123584,0.7823,0.263167,0.098285,0.604,0.6166,"Honeywell International, Inc.",Fitch Ratings,Miscellaneous,credit_rating_financial,2,7.0
EIX,2012-06-15,1.0313,0.8356,0.683037,0.194654,0.194654,0.157537,-0.003495,0.2204,0.109377,0.022898,1.3039,0.2645,Edison International,Moody's Investors Service,Public Utilities,credit_rating_financial,2,101.0
AAP,2014-12-18,1.4429,0.6949,0.500807,0.101684,0.101684,0.096461,0.06019,1.167,0.258381,0.0704,-1.8257,-0.6499,"ADVANCE AUTO PARTS, INC.",Egan-Jones Ratings Company,Consumer Services,credit_rating_financial,2,107.0
CAG,2014-06-27,1.6011,1.6706,0.247284,0.097016,0.097016,0.065128,0.025604,0.6128,0.116746,0.032361,0.2875,0.2714,"CONAGRA BRANDS, INC",Egan-Jones Ratings Company,Consumer Non-Durables,credit_rating_financial,2,183.0
AMKR,2014-08-07,1.6723,2.3171,0.15358,0.055332,0.055332,0.019609,0.015154,0.9122,0.064041,0.014115,-0.2873,-0.8242,"AMKOR TECHNOLOGY, INC",Egan-Jones Ratings Company,Technology,credit_rating_financial,1,80.0
CCK,2014-04-30,1.089,13.2941,0.155037,0.098313,0.098313,0.066543,0.037431,1.078,1.480969,0.0533,2.1076,2.5216,"CROWN HOLDINGS, INC",Egan-Jones Ratings Company,Capital Goods,credit_rating_financial,1,70.0
DVN,2014-05-16,1.2029,0.5865,1.0,0.054535,0.054535,0.014331,-0.002116,0.2425,-0.000976,-0.000466,1.1324,2.2562,Devon Energy Corp.,Standard & Poor's Ratings Services,Energy,credit_rating_financial,2,46.0
MCHP,2016-04-14,8.1064,1.1406,0.554686,0.162104,0.162104,0.129435,0.149128,0.3924,0.150587,0.058488,0.0992,0.2412,"Micron Technology, Inc.",Moody's Investors Service,Technology,credit_rating_financial,2,69.0
BRFS,2014-05-15,1.5698,0.6928,0.247962,0.063769,0.063769,0.039713,0.034952,0.9428,0.066158,0.030032,0.3206,0.6072,BRF S.A.,Standard & Poor's Ratings Services,Consumer Non-Durables,credit_rating_financial,2,328.0
MDLZ,2014-12-23,0.9178,0.525,0.371399,0.112496,0.112496,0.067764,0.11091,0.4868,0.071683,0.032159,1.3902,1.3891,"Mondelez International, Inc.",Standard & Poor's Ratings Services,Consumer Non-Durables,credit_rating_financial,2,22.0
CMCSA,2012-12-06,0.6475,0.8249,0.404713,0.191988,0.191988,0.146968,0.074496,0.3538,0.108215,0.032677,0.5998,0.5242,Comcast Corp.,Standard & Poor's Ratings Services,Public Utilities,credit_rating_financial,2,2.0
HBI,2016-08-31,2.057754526,4.643970083,0.377566832,0.128670105,0.094754503,0.094754503,0.089476475,0.872673875,0.440702533,0.078083783,1.586263889,1.367817236,Hanesbrands Inc.,Standard & Poor's Ratings Services,Consumer Services,corporate_rating,1,106.0
JNPR,2014-04-30,2.5697,0.1368,0.629972,0.121201,0.121201,0.112549,0.094194,0.4522,0.060228,0.042592,0.4458,0.6558,"JUNIPER NETWORKS, INC.",Egan-Jones Ratings Company,Technology,credit_rating_financial,2,62.0
NDAQ,2013-11-07,1.0899,0.4246,0.491565,0.202443,0.202443,0.166667,0.112565,0.244,0.076815,0.02718,1.5858,1.3004,"NASDAQ, INC",Egan-Jones Ratings Company,Finance,credit_rating_financial,2,87.0
CVE,2014-04-03,1.4845,0.5024,0.246775,0.12589,0.12589,0.0576,0.034855,0.753,0.091561,0.036103,0.0268,0.2842,Cenovus Energy Inc.,Standard & Poor's Ratings Services,Energy,credit_rating_financial,2,234.0
OTTR,2014-12-04,1.1449,0.8245,0.45317,0.126763,0.126763,0.082203,0.067731,0.4658,0.090861,0.030448,-2.3792,-3.6427,OTTER TAIL CORPORATION,Egan-Jones Ratings Company,Public Utilities,credit_rating_financial,1,104.0
AMCR,2014-04-07,2.4996,0.8525,0.19555,0.078229,0.078229,0.064714,0.047491,1.0891,0.114257,0.046835,-0.0908,-0.0802,Amcor Limited,Fitch Ratings,Capital Goods,credit_rating_financial,2,25.0
MUR,2013-08-05,1.2204,0.0683,1.0,0.290375,0.290375,0.272952,0.203965,0.3026,0.061423,0.038138,-5.1673,-5.9246,Murphy Oil USA Inc.,Moody's Investors Service,Energy,credit_rating_financial,1,251.0
DTE,2015-03-10,1.1688,1.0807,0.429152,0.129258,0.129258,0.10365,0.073571,0.4409,0.109206,0.032654,-1.8849,-2.6926,DTE ENERGY COMPANY,Egan-Jones Ratings Company,Public Utilities,credit_rating_financial,2,112.0
APA,2014-07-22,1.3545,0.2748,0.980053,0.270675,0.270675,0.270675,0.151545,0.2342,0.055943,0.032124,2.4747,3.8296,APACHE CORPORATION,Egan-Jones Ratings Company,Energy,credit_rating_financial,2,41.0
GSL,2015-12-04,1.8365,0.9172,0.648162,0.304974,0.304974,0.04462,0.036042,0.1587,0.013945,0.006993,-2.2632,-11.2802,"Global Ship Lease, Inc.",Standard & Poor's Ratings Services,Miscellaneous,credit_rating_financial,1,346.0
TOL,2014-02-20,7.432,0.7498,0.202296,0.075185,0.075185,0.1001,0.063795,0.3917,0.051092,0.024988,-2.189,-2.2682,Toll Brothers Inc.,Standard & Poor's Ratings Services,Miscellaneous,credit_rating_financial,1,10.0
MA,2015-11-23,1.75227309,1.698905109,1.0,0.49549581,0.49417,0.472119617,0.393917451,0.594197554,0.631718646,0.20216647,3.565255732,3.409171076,Mastercard Incorporated,Moody's Investors Service,Miscellaneous,corporate_rating,2,83.0
MDRX,2012-06-15,1.3234,0.2493,0.460893,0.094554,0.094554,0.081352,0.050973,0.5768,0.049846,0.029401,0.956,0.8766,"AllScripts Healthcare Solutions, Inc.",Moody's Investors Service,Technology,credit_rating_financial,1,83.0
FCN,2015-07-01,2.3341,0.6342,0.348167,0.083946,0.083946,0.057744,0.033485,0.7343,0.053328,0.024589,-1.6075,-1.4857,FTI Consulting Inc.,Standard & Poor's Ratings Services,Miscellaneous,credit_rating_financial,1,166.0
CCEP,2013-04-29,1.4535,1.039,0.365765,0.124698,0.124698,0.114075,0.090415,0.9109,0.258365,0.082362,0.2096,-0.0721,Coca-Cola European Partners US LLC,Fitch Ratings,Consumer Non-Durables,credit_rating_financial,2,3.0
BDC,2015-07-31,2.6615,2.1902,0.355007,0.070667,0.070667,0.035328,0.032253,0.7079,0.092212,0.022827,0.8866,0.7241,Belden Inc.,Standard & Poor's Ratings Services,Technology,credit_rating_financial,1,128.0
HOG,2015-05-20,1.5894,1.7475,0.396358,0.195547,0.195547,0.188869,0.124408,0.6273,0.243893,0.078043,0.8643,0.7591,"HARLEY-DAVIDSON, INC",Egan-Jones Ratings Company,Consumer Durables,credit_rating_financial,2,15.0
BHE,2012-06-15,3.765,0.0102,0.07802,0.03682,0.03682,0.036224,0.033203,1.6263,0.071262,0.053998,-1.8153,-2.047,"Benchmark Electronics, Inc.",Moody's Investors Service,Technology,credit_rating_financial,1,83.0
HES,2012-06-15,1.1533,0.3321,0.308753,0.086262,0.086262,0.097779,0.062755,0.9567,0.127194,0.060402,4.4548,-2.7654,Hess Corporation,Moody's Investors Service,Energy,credit_rating_financial,2,83.0
FLEX,2014-06-16,1.2277,0.955,0.055163,0.019912,0.019912,0.015338,0.014003,2.0887,0.166052,0.029247,0.2987,0.1176,Flex Ltd.,Standard & Poor's Ratings Services,Technology,credit_rating_financial,1,262.0
JBL,2012-04-05,1.3152,0.63,0.075948,0.035035,0.035035,0.02913,0.023068,2.3405,0.203288,0.054259,1.7872,1.5979,Jabil Inc.,Standard & Poor's Ratings Services,Technology,credit_rating_financial,1,127.0
NVDA,2016-09-07,6.3761,0.3164,0.555105,0.16211,0.16211,0.161256,0.134772,0.6502,0.142825,0.087627,0.0515,0.1033,Nvidia Corporation,Fitch Ratings,Technology,credit_rating_financial,2,1.0
BTE,2014-02-10,0.90983862,1.103988741,0.610582656,0.255529357,0.195127352,0.195127352,0.147788705,0.413369879,0.128535616,0.061091399,5.239097048,1.035427269,Baytex Energy Corp,Standard & Poor's Ratings Services,Energy,corporate_rating,0,365.0
CDE,2014-01-29,3.6748,0.2437,0.378463,-0.763475,-0.754728,-0.783061155,-0.827493,0.2585,-0.375925,-0.225422,-1.867,-1.6065,"Coeur Mining, Inc.",Moody's Investors Service,Miscellaneous,credit_rating_financial,0,29.0
ABT,2012-06-15,1.2928,0.831,0.582981,0.173106,0.173106,0.16245,0.13155,0.5806,0.203213,0.076372,0.9361,0.9841,Abbott Laboratories,Fitch Ratings,Health Care,credit_rating_financial,2,205.0
PCG,2013-09-19,0.8186,1.0062,0.666024,0.112567,0.112567,0.070944,0.054255,0.2868,0.062284,0.015825,2.1861,1.3509,PG&E CORPORATION,Egan-Jones Ratings Company,Public Utilities,credit_rating_financial,2,8.0
FDX,2013-10-15,1.9607,0.1719,0.728634,0.10012,0.10012,0.097952,0.061327,1.3194,0.15611,0.080913,-0.4638,1.4701,FedEx Corp.,Standard & Poor's Ratings Services,Miscellaneous,credit_rating_financial,2,6.0
RSG,2014-01-10,0.8281,0.8877,0.378095,0.143789,0.143789,0.101126,0.069964,0.4219,0.074512,0.02953,0.1465,0.1658,"REPUBLIC SERVICES, INC",Egan-Jones Ratings Company,Miscellaneous,credit_rating_financial,2,29.0
BWA,2012-04-10,1.122,0.5418,0.198238,0.112092,0.112092,0.10765,0.077319,1.194,0.232613,0.095761,0.6768,0.2118,BorgWarner Inc.,Standard & Poor's Ratings Services,Consumer Durables,credit_rating_financial,2,365.0
CVX,2013-09-20,1.5843,0.0831,0.347469,0.187753,0.187753,0.187753,0.106009,1.2112,0.221049,0.128933,4.9149,1.4434,Chevron Corporation,Standard & Poor's Ratings Services,Energy,credit_rating_financial,2,3.0
CMCSA,2016-11-09,0.6768,0.9749,0.411153,0.214709,0.214709,0.179466,0.109556,0.4473,0.15586,0.050506,0.6361,0.3371,Comcast Corp.,Standard & Poor's Ratings Services,Public Utilities,credit_rating_financial,2,120.0
NPO,2016-09-16,1.8583,1.4437,0.328379,0.031219,0.031219,-0.015443,-0.017353,0.8036,-0.045455,-0.013944,2.5963,2.7835,"EnPro Industries, Inc.",Standard & Poor's Ratings Services,Capital Goods,credit_rating_financial,1,289.0
FL,2012-10-17,3.79379562,0.44549763,0.319402454,0.077360839,0.077360839,0.077360839,0.049439801,1.843606557,0.131753555,0.091147541,3.235863314,2.246223025,"Foot Locker, Inc.",Standard & Poor's Ratings Services,Consumer Services,corporate_rating,1,365.0
VLRS,2016-07-26,1.0195,0.2331,0.740309,0.138086,0.138086,0.192647,0.135531,1.1913,0.361023,0.161452,1.539,1.8812,"Controladora Mabe, S.A. de C.V.",Standard & Poor's Ratings Services,Miscellaneous,credit_rating_financial,1,312.0
BKH,2016-08-11,1.4344656515,2.1761163215,0.8188854999999999,0.1898427355,0.1486850305,0.11688703049999999,0.010465915999999999,0.25701119,0.070877882,0.020896772,4.236304006,1.1909247335,Black Hills Corp.,Moody's Investors Service,Public Utilities,corporate_rating,2,181.0
KEP,2013-10-15,0.7405,1.0544,0.038385,-0.04683,-0.04683,-0.082722,-0.064466,0.3361,-0.060276,-0.02106,-3.2576,4.0657,Korea Electric Power Corp.,Standard & Poor's Ratings Services,Public Utilities,credit_rating_financial,2,7.0
EAT,2014-05-28,0.5076,5.408,0.189525,0.090105,0.090105,0.08082,0.057325,1.9618,1.093749,0.11246,0.158,0.0676,Brinker International Inc.,Standard & Poor's Ratings Services,Consumer Services,credit_rating_financial,2,299.0
UGP,2013-05-24,1.916839234,1.545577473,0.076125316,0.031704549,0.035635813,0.02675355,0.018933234,3.5128,0.170536988,0.066881497,2.244426745,1.612570367,Ultrapar Participacoes S.A.,Moody's Investors Service,Public Utilities,corporate_rating,2,343.0
OC,2015-10-30,1.376902417,0.973789783,0.215514019,0.084672897,0.084672897,0.084672897,0.061682243,0.724932249,0.088258893,0.044715447,6.33105802,2.824232082,Owens Corning Inc,Egan-Jones Ratings Company,Capital Goods,corporate_rating,2,365.0
PNM,2015-06-05,0.5772,1.1447,0.542297,0.208724,0.208724,0.139741,0.080965,0.248,0.072926,0.022609,0.3615,-1.0496,"PNM RESOURCES, INC.",Egan-Jones Ratings Company,Public Utilities,credit_rating_financial,2,70.0
SGMS,2012-06-15,1.7105,3.1342,0.4437,0.106479,0.106479,0.014551,-0.014551,0.4005,-0.013071,-0.002683,0.0171,0.2458,Scientific Games Corporation,Moody's Investors Service,Technology,credit_rating_financial,1,83.0
OGS,2014-01-09,0.783,1.1896,0.481084,0.130387,0.130387,0.095545,0.058697,0.4394,0.080059,0.025789,-0.81,-1.1962,"ONE Gas, Inc.",Standard & Poor's Ratings Services,Public Utilities,credit_rating_financial,2,83.0
CMI,2014-12-08,2.565,0.2211,0.247385,0.121438,0.121438,0.122479,0.085718,1.1747,0.201779,0.107822,3.069,3.1,"Cummins, Inc.",Moody's Investors Service,Capital Goods,credit_rating_financial,2,28.0
TRI,2013-04-24,0.8501,0.4534,0.275947,-0.051061,-0.051061,-0.080829,-0.100674,0.4251,-0.083343,-0.042986,-0.0865,0.5189,Thomson Reuters Corp.,Standard & Poor's Ratings Services,Technology,credit_rating_financial,2,313.0
TRI,2015-05-05,0.8192,0.4909,0.247835,0.119351,0.119351,0.078964,0.010786,0.3916,0.010651,0.005395,-0.7415,-0.7924,THOMSON REUTERS CORPORATION,Egan-Jones Ratings Company,Technology,credit_rating_financial,2,12.0
KW,2015-07-29,8.3549,5.738490034,0.038385,0.49549581,0.49417,0.472119617,0.399765678,0.1407,0.062709473,0.009306161,1.725715563,1.725715563,Kennedy-Wilson Holdings Inc.,Standard & Poor's Ratings Services,Finance,corporate_rating,1,229.0
T,2016-10-24,0.758640462,2.25373459,0.885478612,0.148651289,0.12096272,0.12096272,0.076947969,0.405590596,0.101547015,0.031209372,6.378728923,2.890402075,AT&T Inc.,Standard & Poor's Ratings Services,Public Utilities,corporate_rating,2,365.0
ENS,2016-07-14,2.8731,0.6173,0.264124,0.090663,0.090663,0.078548,0.05878,1.046,0.129438,0.059528,2.7167,2.7968,EnerSys,Standard & Poor's Ratings Services,Technology,credit_rating_financial,1,324.0
BBBY,2016-07-25,2.049,0.5826,0.381721,0.116897,0.116897,0.109671,0.069522,1.865,0.328766,0.129658,-0.0427,-0.2822,Bed Bath & Beyond Inc.,Standard & Poor's Ratings Services,Consumer Services,credit_rating_financial,2,195.0
PPL,2012-06-15,1.1868,1.5755,0.563197,0.218988,0.218988,0.145406,0.109612,0.2595,0.115122,0.029723,-0.2095,-0.6555,PPL Corporation,Moody's Investors Service,Public Utilities,credit_rating_financial,1,83.0
AVT,2015-05-01,1.7985,0.4241,0.117301,0.028725,0.028725,0.025496,0.01984,2.4443,0.111571,0.048495,-3.2783,-3.4623,"AVNET, INC",Egan-Jones Ratings Company,Consumer Services,credit_rating_financial,2,37.0
EPR,2016-11-04,0.707473471,1.225636934,0.954176652,0.445219588,0.445219588,0.445219588,0.399765678,0.1407,0.102924149,0.046244806,4.831132358,1.373171771,EPR Properties,Standard & Poor's Ratings Services,Consumer Services,corporate_rating,2,365.0
COMP,2014-08-01,1.1261,0.7483,0.529632,0.241073,0.241073,0.277152,0.212196,0.4906,0.223221,0.09463,-0.0547,0.7804,Compass Group PLC,Moody's Investors Service,Technology,credit_rating_financial,2,15.0
ENB,2013-09-30,0.9337,1.4851,0.21813,0.056272,0.056272,0.042322,0.037264,0.5365,0.121615,0.028491,0.0688,-3.5551,Enbridge Inc.,Moody's Investors Service,Public Utilities,credit_rating_financial,2,94.0
DUK,2012-08-15,1.5969,0.8134,0.654919,0.172436,0.172436,0.154849,0.092489,0.2415,0.05827,0.022339,2.2229,1.4673,Duke Energy Corporation,Moody's Investors Service,Public Utilities,credit_rating_financial,2,21.0
IPG,2015-05-08,0.99,0.7386,0.092512,0.084004,0.084004,0.065709,0.036393,0.5519,0.128354,0.022387,0.6381,0.5869,INTERPUBLIC GROUP OF,Egan-Jones Ratings Company,Miscellaneous,credit_rating_financial,2,49.0
AXL,2014-12-05,1.5125,26.461071,0.149253,0.074923,0.074923,0.026907,0.028872,1.0594,2.333334,0.031214,5.3046,4.8755,AMERICAN AXLE & MANUFACTURING,Egan-Jones Ratings Company,Consumer Durables,credit_rating_financial,2,9.0
MCHP,2011-06-30,5.2157,0.1916,0.592555,0.318842,0.318842,0.309774,0.281703,0.5011,0.23679,0.144595,0.2897,0.0972,Micron Technology Inc.,Standard & Poor's Ratings Services,Technology,credit_rating_financial,1,209.0
XOM,2014-11-26,1.005,0.0675,0.230211,0.16378,0.16446,0.16378,0.093368,1.44,0.277764,0.142845,0.7842,-0.2671,EXXON MOBIL CORPORATION,Egan-Jones Ratings Company,Energy,credit_rating_financial,2,61.0
ABB,2014-03-10,1.4758,0.5773,0.289252,0.103163,0.103163,0.09757,0.068741,0.8016,0.160954,0.057224,0.07,-0.0551,ABB LTD,Egan-Jones Ratings Company,Capital Goods,credit_rating_financial,2,126.0
KGC,2015-03-16,3.3747,0.3481,0.038385,-0.697235,-0.697235,-0.777828,-0.827493,0.3674,0.037554,0.022233,-0.4463,0.1411,Kinross Gold Corporation,Moody's Investors Service,Miscellaneous,credit_rating_financial,1,157.0
APD,2011-02-16,1.3519,0.7246,0.270099,0.147131,0.147131,0.147712,0.119439,0.638,0.169721,0.071598,0.6135,1.5522,Air Products and Chemicals Inc.,Standard & Poor's Ratings Services,Basic Industries,credit_rating_financial,2,83.0
COP,2014-06-03,1.2574,0.4127,0.590115,0.264971,0.264971,0.248009,0.15719,0.4934,0.153109,0.068077,1.9089,7.2285,CONOCOPHILLIPS,Egan-Jones Ratings Company,Energy,credit_rating_financial,2,84.0
AIN,2015-03-13,3.3102,0.5559,0.383613,0.068775,0.068775,0.041029,0.023127,0.6726,0.03232,0.015721,0.8705,0.0281,ALBANY INTERNATIONAL CORP.,Egan-Jones Ratings Company,Consumer Non-Durables,credit_rating_financial,2,183.0
DUK,2013-04-16,1.2446,0.9184,0.645881,0.191135,0.191135,0.169661,0.11742,0.2324,0.074918,0.027397,-1.982,-0.7745,Duke Energy Corporation,Moody's Investors Service,Public Utilities,credit_rating_financial,2,19.0
BZH,2014-09-04,8.3549,6.2864,0.166305,0.021172,0.021172,-0.02769,-0.026304,0.6481,-0.13371,-0.016189,-5.9563,-5.4529,"BEAZER HOMES USA, INC",Egan-Jones Ratings Company,Miscellaneous,credit_rating_financial,1,35.0
GEF,2011-07-06,1.4708,0.7684,0.202611,0.092726,0.092726,0.071755,0.058582,0.9895,0.156076,0.059598,-1.9013,-3.4188,Greif Inc.,Standard & Poor's Ratings Services,Capital Goods,credit_rating_financial,1,20.0
UVV,2014-01-15,2.8043,0.3866,0.187845,0.090592,0.090592,0.084204,0.047894,1.0674,0.131132,0.061106,1.1833,0.9255,UNIVERSAL CORP,Egan-Jones Ratings Company,Consumer Services,credit_rating_financial,2,76.0
BZH,2016-09-27,8.3549,2.4053,0.167409,0.031699,0.031699,0.013537,0.211436,0.6755,0.549788,0.143859,2.496,2.4513,Beazer Homes USA Inc.,Standard & Poor's Ratings Services,Miscellaneous,credit_rating_financial,1,19.0
OLN,2015-05-01,2.0611,0.6276,0.191372,0.113917,0.113917,0.099404,0.071014,0.8973,0.162201,0.063722,0.4715,2.8448,OLIN CORPORATION,Egan-Jones Ratings Company,Basic Industries,credit_rating_financial,2,1.0
FISV,2014-11-06,1.3059,0.9453,0.422002,0.236249,0.236249,0.198602,0.137737,0.5221,0.173251,0.069672,-0.1366,-0.158,"FISERV, INC.",Egan-Jones Ratings Company,Technology,credit_rating_financial,2,92.0
SWN,2012-06-15,1.1055037735,0.6645516045000001,0.707819558,0.3636417845,0.3716873045,0.3561070025,0.2160951545,0.373424691,0.160675136,0.08070083,2.632101246,-0.7159486884999999,Southwestern Energy Company,Fitch Ratings,Energy,corporate_rating,2,83.0
MPLX,2015-02-09,0.9604,1.3909,0.518285,0.308953,0.308953,0.302648,0.145019,0.6532,0.516199,0.19687,1.6486,1.1892,MPLX LP,Moody's Investors Service,Miscellaneous,credit_rating_financial,2,83.0
AEE,2015-09-02,0.8013,0.9581,0.678143,0.202809,0.202809,0.142001,0.049503,0.2774,0.077475,0.024617,-0.0304,-1.1056,AMEREN CORPORATION,Egan-Jones Ratings Company,Public Utilities,credit_rating_financial,2,90.0
TGNA,2014-09-03,1.312543442,2.442627056,0.492594755,0.176098595,0.225702518,0.225702518,0.176787656,0.536182957,0.326328438,0.094790528,3.628935181,2.964510456,TEGNA Inc.,Standard & Poor's Ratings Services,Consumer Services,corporate_rating,1,117.0
TRTN,2013-05-22,0.613,4.2275,0.866813,0.49549581,0.49417,0.340926,0.220873,0.1592,0.211262,0.035159,1.0041,1.3171,Triton Container International Ltd.,Standard & Poor's Ratings Services,Miscellaneous,credit_rating_financial,2,238.0
CMI,2015-05-14,2.2519,0.2083,0.252901,0.123043,0.123043,0.126632,0.085896,1.2193,0.214506,0.110124,1.231,0.7795,CUMMINS INC.,Egan-Jones Ratings Company,Capital Goods,credit_rating_financial,2,72.0
SHW,2015-02-18,0.9571,1.8051,0.464034,0.117169,0.117169,0.113053,0.077801,1.9528,0.868954,0.151928,0.1454,0.0076,SHERWIN-WILLIAMS COMPANY,Egan-Jones Ratings Company,Basic Industries,credit_rating_financial,2,98.0
XPO,2015-10-13,3.2115,0.3517,0.161928,-0.017355,-0.017355,-0.038063,-0.045574,0.8571,-0.039432,-0.023132,2.5105,2.1872,"XPO Logistics, Inc.",Moody's Investors Service,Miscellaneous,credit_rating_financial,1,26.0
MSFT,2013-08-15,2.7118,0.1976,0.738147,0.343794,0.343794,0.347493,0.280839,0.5466,0.276943,0.153499,-0.314,-0.5456,Microsoft Corp.,Standard & Poor's Ratings Services,Technology,credit_rating_financial,2,9.0
THC,2015-09-01,1.1937,12.3565,0.35465,0.0598,0.061153,-0.014251,-0.012086,0.674,-0.105923,-0.005653,0.3504,-1.7838,TENET HEALTHCARE CORPORATION,Egan-Jones Ratings Company,Health Care,credit_rating_financial,1,55.0
NBR,2016-02-04,1.7492,0.8819,0.338437,-0.088787,-0.062656,-0.088787,-0.098485,0.574,-0.136063,-0.056417,18.74015583,-11.2802,"Nabors Industries, Inc.",Fitch Ratings,Energy,credit_rating_financial,2,83.0
ASML,2016-07-06,2.4806,0.1347,0.460565,0.248933,0.248933,0.246306,0.220629,0.4729,0.16536,0.104338,2.0992,2.2283,ASML Holding N.V.,Fitch Ratings,Capital Goods,credit_rating_financial,2,365.0
BUD,2013-02-01,1.0109,0.9755,0.586951,0.320514,0.320514,0.2768,0.18009,0.3242,0.205157,0.076047,0.4138,0.5338,Anheuser Busch InBev NV/SA,Fitch Ratings,Consumer Non-Durables,credit_rating_financial,2,9.0
OGE,2015-11-19,1.233,0.8795,0.548897,0.218825,0.218825,0.231788,0.161347,0.2575,0.121995,0.041542,0.4844,2.4259,OGE ENERGY CORP.,Egan-Jones Ratings Company,Public Utilities,credit_rating_financial,2,84.0
ROST,2014-09-15,1.3403,0.0747,0.280482,0.131282,0.131282,0.131306,0.081845,2.6253,0.417129,0.20216647,0.1693,-0.1537,Ross Stores Inc.,Standard & Poor's Ratings Services,Consumer Services,credit_rating_financial,2,83.0
CMI,2014-07-31,2.565,0.2211,0.247385,0.121438,0.121438,0.122479,0.085718,1.1747,0.201779,0.107822,3.069,3.1,CUMMINS INC.,Egan-Jones Ratings Company,Capital Goods,credit_rating_financial,2,65.0
NDAQ,2014-05-15,1.4656,0.3793,0.536539,0.221154,0.221154,0.175641,0.112821,0.3417,0.066999,0.038217,-0.3094,-0.3247,"NASDAQ, INC",Egan-Jones Ratings Company,Finance,credit_rating_financial,2,76.0
CAH,2015-11-17,1.2615,0.8779,0.05571,0.021077,0.021077,0.019184,0.01185,3.4016,0.193734,0.04021,0.2662,0.2506,"CARDINAL HEALTH, INC",Egan-Jones Ratings Company,Consumer Services,credit_rating_financial,2,75.0
SJR,2014-10-29,0.9549,0.95,0.600841,0.274568,0.274568,0.228009,0.169242,0.3955,0.160192,0.059688,0.5096,0.3347,SHAW COMMUNICATIONS INC. CLASS,Egan-Jones Ratings Company,Public Utilities,credit_rating_financial,2,90.0
TRTN,2015-11-10,0.7405,4.5128,0.917968,0.473502,0.473502,0.251035,0.211346,0.1667,0.25701,0.040382,-0.6993,0.2616,Triton Container International Ltd.,Standard & Poor's Ratings Services,Miscellaneous,credit_rating_financial,2,102.0
LEN,2016-07-21,7.8572,0.9743,0.137456,0.114631,0.114631,0.127677,0.083825,0.657,0.137679,0.056812,1.6724,0.982,Lennar Corporation,Moody's Investors Service,Miscellaneous,credit_rating_financial,1,146.0
OXY,2015-06-19,1.6828,0.1956,0.647732,0.06338,0.074099,0.06338,0.031897,0.3433,-0.003719,-0.002311,-1.7114,-4.0003,Occidental Petroleum Corporation,Moody's Investors Service,Energy,credit_rating_financial,2,24.0
PAA,2014-04-15,0.9174,1.0162,0.058274,0.041137,0.041137,0.035267,0.022722,2.0751,0.180579,0.06832,1.9163,1.4005,Plains All American Pipeline L.P.,Moody's Investors Service,Consumer Services,credit_rating_financial,2,4.0
OMI,2014-05-29,1.743,0.2076,0.123141,0.021836,0.021836,0.020392,0.012142,3.5128,0.108173,0.047711,-1.2339,-1.5772,"OWENS & MINOR, INC",Egan-Jones Ratings Company,Consumer Services,credit_rating_financial,2,79.0
DVN,2015-06-02,1.0949,0.4275,1.0,0.227638,0.227638,0.196676,0.077866,0.4076,0.064197,0.033395,1.2712,-3.4269,DEVON ENERGY CORPORATION,Egan-Jones Ratings Company,Energy,credit_rating_financial,2,75.0
