row_id,ticker,company_name,rating_date,sector,true_label,true_label_name,test_index,rank,model_key,model_label,predicted_class_id,predicted_class,predicted_probability,explained_class_id,explained_class,explained_class_model_probability,explained_class_lime_prediction_probability,lime_rule,lime_weight_for_explained_class,direction,feature_source,probability_source,lime_probability_source,xai_probability_source,proxy_mse,proxy_argmax_agreement,html_path,lime_instance_plot_path
10582,PVH,PVH CORP,2013-06-21,3,1,1,1270,6,dmf_dcs,DMF/DCS Fusion,1,HY,0.9756580331356706,0,Distressed,0.007129051968245642,0.09907510205414222,0.12 < roa <= 0.72,0.0037179104267755117,supports_explained_class,aligned_original_financial_features,dmf_probs,LimeTabularExplainer,dmf_probs,0.04516375533948854,0.8456181079512478,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_test_idx_1270.html,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_row_10582_all_classes_plot.png
10582,PVH,PVH CORP,2013-06-21,3,1,1,1270,7,dmf_dcs,DMF/DCS Fusion,1,HY,0.9756580331356706,0,Distressed,0.007129051968245642,0.09907510205414222,-0.08 < operating_profit_margin <= 0.35,0.0034981289221189342,supports_explained_class,aligned_original_financial_features,dmf_probs,LimeTabularExplainer,dmf_probs,0.04516375533948854,0.8456181079512478,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_test_idx_1270.html,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_row_10582_all_classes_plot.png
10582,PVH,PVH CORP,2013-06-21,3,1,1,1270,8,dmf_dcs,DMF/DCS Fusion,1,HY,0.9756580331356706,0,Distressed,0.007129051968245642,0.09907510205414222,0.03 < net_profit_margin <= 0.43,-0.0019790398959222046,opposes_explained_class,aligned_original_financial_features,dmf_probs,LimeTabularExplainer,dmf_probs,0.04516375533948854,0.8456181079512478,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_test_idx_1270.html,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_row_10582_all_classes_plot.png
10582,PVH,PVH CORP,2013-06-21,3,1,1,1270,9,dmf_dcs,DMF/DCS Fusion,1,HY,0.9756580331356706,0,Distressed,0.007129051968245642,0.09907510205414222,-0.39 < debt_equity_ratio <= 0.04,-0.001882668257117668,opposes_explained_class,aligned_original_financial_features,dmf_probs,LimeTabularExplainer,dmf_probs,0.04516375533948854,0.8456181079512478,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_test_idx_1270.html,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_row_10582_all_classes_plot.png
10582,PVH,PVH CORP,2013-06-21,3,1,1,1270,10,dmf_dcs,DMF/DCS Fusion,1,HY,0.9756580331356706,0,Distressed,0.007129051968245642,0.09907510205414222,-0.25 < gross_profit_margin <= 0.51,0.0014317195381955956,supports_explained_class,aligned_original_financial_features,dmf_probs,LimeTabularExplainer,dmf_probs,0.04516375533948854,0.8456181079512478,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_test_idx_1270.html,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_row_10582_all_classes_plot.png
10582,PVH,PVH CORP,2013-06-21,3,1,1,1270,1,dmf_dcs,DMF/DCS Fusion,1,HY,0.9756580331356706,1,HY,0.9756580331356706,0.35951063304774933,-0.06 < pretax_profit_margin <= 0.40,-0.17503992553501382,opposes_explained_class,aligned_original_financial_features,dmf_probs,LimeTabularExplainer,dmf_probs,0.04516375533948854,0.8456181079512478,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_test_idx_1270.html,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_row_10582_all_classes_plot.png
10582,PVH,PVH CORP,2013-06-21,3,1,1,1270,2,dmf_dcs,DMF/DCS Fusion,1,HY,0.9756580331356706,1,HY,0.9756580331356706,0.35951063304774933,0.09 < operating_cashflow_ps <= 0.74,0.10049832653937976,supports_explained_class,aligned_original_financial_features,dmf_probs,LimeTabularExplainer,dmf_probs,0.04516375533948854,0.8456181079512478,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_test_idx_1270.html,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_row_10582_all_classes_plot.png
10582,PVH,PVH CORP,2013-06-21,3,1,1,1270,3,dmf_dcs,DMF/DCS Fusion,1,HY,0.9756580331356706,1,HY,0.9756580331356706,0.35951063304774933,-0.09 < ebit_margin <= 0.34,0.08010784356953483,supports_explained_class,aligned_original_financial_features,dmf_probs,LimeTabularExplainer,dmf_probs,0.04516375533948854,0.8456181079512478,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_test_idx_1270.html,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_row_10582_all_classes_plot.png
10582,PVH,PVH CORP,2013-06-21,3,1,1,1270,4,dmf_dcs,DMF/DCS Fusion,1,HY,0.9756580331356706,1,HY,0.9756580331356706,0.35951063304774933,-0.08 < operating_profit_margin <= 0.35,0.07614842118825549,supports_explained_class,aligned_original_financial_features,dmf_probs,LimeTabularExplainer,dmf_probs,0.04516375533948854,0.8456181079512478,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_test_idx_1270.html,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_row_10582_all_classes_plot.png
10582,PVH,PVH CORP,2013-06-21,3,1,1,1270,5,dmf_dcs,DMF/DCS Fusion,1,HY,0.9756580331356706,1,HY,0.9756580331356706,0.35951063304774933,0.12 < roa <= 0.72,-0.0735512607897237,opposes_explained_class,aligned_original_financial_features,dmf_probs,LimeTabularExplainer,dmf_probs,0.04516375533948854,0.8456181079512478,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_test_idx_1270.html,/kaggle/working/credit_rating_artifacts/dmf_dcs_financial_lime_row_10582_all_classes_plot.png
