epoch,train_Loss,val_Loss,train_Objective_Loss,val_Objective_Loss,train_CE_Loss,val_CE_Loss,train_Aux_Loss,val_Aux_Loss,val_LossGap,train_Accuracy,val_Accuracy,train_Macro_F1,val_Macro_F1,train_Class0_Precision,val_Class0_Precision,train_Class0_Recall,val_Class0_Recall,train_Class0_F1,val_Class0_F1,train_Class0_F2,val_Class0_F2,train_ChgAcc,val_ChgAcc,train_Ordinal_MAE,val_Ordinal_MAE,train_AUC,val_AUC,train_QWK,val_QWK,train_PersistenceAcc,val_PersistenceAcc,Learning_Rate,context_mask_prob,val_MetricScore,val_CheckpointScore,val_BalancedEligible,checkpoint_event
88,0.22373387217521667,0.24007955193519592,0.36026301980018616,0.3777211904525757,0.22373387217521667,0.24007955193519592,0.019846225157380104,0.022025316953659058,0.016345679759979248,0.9261900812738431,0.9222737819025522,0.834851632061501,0.7880053830168672,0.7515527950310559,0.65,0.5845410628019324,0.43333333333333335,0.657608695652174,0.52,0.6117290192113246,0.46428571428571436,0.17118997912317327,0.16417910447761194,0.07414164869795986,0.0777262180974478,0.978565238361401,0.9741573133473013,0.8749485540237134,0.8687068922402622,0.9205506717531929,0.9222737819025522,0.00021599999999999996,0.01999999999999999,0.813222057026837,0.7846349814980945,True,
89,0.22368326783180237,0.24007940292358398,0.3601875603199005,0.37769588828086853,0.22368326783180237,0.24007940292358398,0.019835324957966805,0.022018400952219963,0.016396135091781616,0.9263559462597446,0.9222737819025522,0.8349862252501833,0.7880053830168672,0.7515527950310559,0.65,0.5845410628019324,0.43333333333333335,0.657608695652174,0.52,0.6117290192113246,0.46428571428571436,0.1732776617954071,0.16417910447761194,0.07397578371205839,0.0777262180974478,0.9785777635943432,0.9741271840804769,0.875233214853826,0.8687068922402622,0.9205506717531929,0.9222737819025522,0.00012959999999999998,0.01999999999999999,0.813222057026837,0.7846289566606006,True,
90,0.22364696860313416,0.24007412791252136,0.3601505756378174,0.3776896893978119,0.22364696860313416,0.24007412791252136,0.019827784970402718,0.022013340145349503,0.016427159309387207,0.9263559462597446,0.9222737819025522,0.8349862252501833,0.7880053830168672,0.7515527950310559,0.65,0.5845410628019324,0.43333333333333335,0.657608695652174,0.52,0.6117290192113246,0.46428571428571436,0.1732776617954071,0.16417910447761194,0.07397578371205839,0.0777262180974478,0.9785851793831792,0.9741235691334014,0.875233214853826,0.8687068922402622,0.9205506717531929,0.9222737819025522,0.00012959999999999998,0.01999999999999999,0.813222057026837,0.7846262887567005,True,
91,0.22360245883464813,0.24003168940544128,0.3600991368293762,0.3776361346244812,0.22360245883464813,0.24003168940544128,0.019818563014268875,0.02200229838490486,0.016429230570793152,0.9263559462597446,0.9222737819025522,0.8349862252501833,0.7880053830168672,0.7515527950310559,0.65,0.5845410628019324,0.43333333333333335,0.657608695652174,0.52,0.6117290192113246,0.46428571428571436,0.1732776617954071,0.16417910447761194,0.07397578371205839,0.0777262180974478,0.978597746836216,0.9741010482561446,0.875233214853826,0.8687068922402622,0.9205506717531929,0.9222737819025522,0.00012959999999999998,0.01999999999999999,0.813222057026837,0.7846345279067478,True,
92,0.22353778779506683,0.23998217284679413,0.360061913728714,0.3776121735572815,0.22353778779506683,0.23998217284679413,0.019813280552625656,0.021998170763254166,0.016444385051727295,0.9263559462597446,0.9222737819025522,0.8349862252501833,0.7880053830168672,0.7515527950310559,0.65,0.5845410628019324,0.43333333333333335,0.657608695652174,0.52,0.6117290192113246,0.46428571428571436,0.1732776617954071,0.16417910447761194,0.07397578371205839,0.0777262180974478,0.9786138190040932,0.9741163509077552,0.875233214853826,0.8687068922402622,0.9205506717531929,0.9222737819025522,0.00012959999999999998,0.01999999999999999,0.813222057026837,0.7846426126807651,True,
93,0.22346393764019012,0.23991526663303375,0.360044002532959,0.3775988221168518,0.22346393764019012,0.23991526663303375,0.019811907783150673,0.02199716866016388,0.016451328992843628,0.9263559462597446,0.9222737819025522,0.8349862252501833,0.7880053830168672,0.7515527950310559,0.65,0.5845410628019324,0.43333333333333335,0.657608695652174,0.52,0.6117290192113246,0.46428571428571436,0.1732776617954071,0.16417910447761194,0.07397578371205839,0.0777262180974478,0.9786246878022619,0.9741777565961579,0.875233214853826,0.8687068922402622,0.9205506717531929,0.9222737819025522,0.00012959999999999998,0.01999999999999999,0.813222057026837,0.7846551606505832,True,loss+balanced
94,0.2233862280845642,0.2398417592048645,0.36001744866371155,0.3775734305381775,0.2233862280845642,0.2398417592048645,0.019809095188975334,0.02199428342282772,0.016455531120300293,0.9261900812738431,0.9222737819025522,0.8342989998318426,0.7880053830168672,0.7469135802469136,0.65,0.5845410628019324,0.43333333333333335,0.6558265582655827,0.52,0.6111111111111113,0.46428571428571436,0.1732776617954071,0.16417910447761194,0.07414164869795986,0.0777262180974478,0.9786371403818643,0.9742480153698633,0.8750326484380799,0.8687068922402622,0.9205506717531929,0.9222737819025522,0.00012959999999999998,0.01999999999999999,0.813222057026837,0.7846693578809223,True,
95,0.22331255674362183,0.2397589385509491,0.3599775731563568,0.3775193989276886,0.22331255674362183,0.2397589385509491,0.01980368234217167,0.021986639127135277,0.01644638180732727,0.926521811245646,0.9222737819025522,0.8357040637417302,0.7880053830168672,0.7484662576687117,0.65,0.5893719806763285,0.43333333333333335,0.6594594594594595,0.52,0.615539858728557,0.46428571428571436,0.1732776617954071,0.16417910447761194,0.07380991872615691,0.0777262180974478,0.9786573220328671,0.974263891598851,0.875655736353254,0.8687068922402622,0.9205506717531929,0.9222737819025522,0.00012959999999999998,0.01999999999999999,0.813222057026837,0.7846870199292622,True,loss+balanced
96,0.22324632108211517,0.239689901471138,0.35993513464927673,0.37746885418891907,0.22324632108211517,0.239689901471138,0.019797125831246376,0.021978171542286873,0.016443580389022827,0.926521811245646,0.9222737819025522,0.8362583673801768,0.7880053830168672,0.7530864197530864,0.65,0.5893719806763285,0.43333333333333335,0.6612466124661247,0.52,0.616161616161616,0.46428571428571436,0.1732776617954071,0.16417910447761194,0.07380991872615691,0.0777262180974478,0.9786775021215927,0.974261943648095,0.8755721076105842,0.8687068922402622,0.9205506717531929,0.9222737819025522,0.00012959999999999998,0.01999999999999999,0.813222057026837,0.7847011635154209,True,
97,0.2231842577457428,0.23961147665977478,0.3598874509334564,0.3773993253707886,0.2231842577457428,0.23961147665977478,0.019788123667240143,0.0219658762216568,0.016427218914031982,0.9266876762315476,0.9222737819025522,0.8363779590754684,0.7880053830168672,0.7530864197530864,0.65,0.5893719806763285,0.43333333333333335,0.6612466124661247,0.52,0.616161616161616,0.46428571428571436,0.17536534446764093,0.16417910447761194,0.07364405374025543,0.0777262180974478,0.9786919306967957,0.9742809471192565,0.8758418850686852,0.8687068922402622,0.9205506717531929,0.9222737819025522,0.00012959999999999998,0.01999999999999999,0.813222057026837,0.7847188118546925,True,loss+balanced
98,0.22311463952064514,0.2395147979259491,0.3598465621471405,0.3773250877857208,0.22311463952064514,0.2395147979259491,0.019781194627285004,0.02195398323237896,0.016400158405303955,0.926521811245646,0.9222737819025522,0.8356890007931329,0.7880053830168672,0.7484662576687117,0.65,0.5893719806763285,0.43333333333333335,0.6594594594594595,0.52,0.615539858728557,0.46428571428571436,0.1732776617954071,0.16417910447761194,0.07380991872615691,0.0777262180974478,0.9787161484377438,0.9743409784342806,0.8756410328853184,0.8687068922402622,0.9205506717531929,0.9222737819025522,0.00012959999999999998,0.01999999999999999,0.813222057026837,0.7847413948625048,True,
99,0.223041370511055,0.2394348531961441,0.35982024669647217,0.3772871792316437,0.223041370511055,0.2394348531961441,0.019775614142417908,0.021945636719465256,0.01639348268508911,0.926521811245646,0.9222737819025522,0.8356890007931329,0.7880053830168672,0.7484662576687117,0.65,0.5893719806763285,0.43333333333333335,0.6594594594594595,0.52,0.615539858728557,0.46428571428571436,0.1732776617954071,0.16417910447761194,0.07380991872615691,0.0777262180974478,0.9787361447111883,0.9743511083519812,0.8756410328853184,0.8687068922402622,0.9205506717531929,0.9222737819025522,0.00012959999999999998,0.01999999999999999,0.813222057026837,0.7847581848948917,True,loss+balanced
100,0.2229813039302826,0.23938144743442535,0.3597865700721741,0.37725505232810974,0.2229813039302826,0.23938144743442535,0.01976626180112362,0.021934175863862038,0.01640014350414276,0.926853541217449,0.9222737819025522,0.8371027380511942,0.7880053830168672,0.75,0.65,0.5942028985507246,0.43333333333333335,0.6630727762803235,0.52,0.6199596774193549,0.46428571428571436,0.17745302713987474,0.16417910447761194,0.07347818875435395,0.0777262180974478,0.9787479228891348,0.9743809128592008,0.8762781344286136,0.8687068922402622,0.9205506717531929,0.9222737819025522,0.00012959999999999998,0.01999999999999999,0.813222057026837,0.7847680667489491,True,
