rating_detail,company_name,ticker,rating_agency,rating_date,sector,source,current_ratio,debt_equity_ratio,gross_profit_margin,operating_profit_margin,ebit_margin,pretax_profit_margin,net_profit_margin,asset_turnover,roe,roa,operating_cashflow_ps,free_cashflow_ps
1,BALL CORPORATION,BLL,Egan-Jones Ratings Company,2013-07-26,Capital Goods,credit_rating_financial,1.3877,2.5621,0.178772,0.090491,0.090491,0.06818,0.045366,1.1637,0.327209,0.056227,-0.1141,0.2374
2,MANPOWERGROUP INC.,MAN,Egan-Jones Ratings Company,2013-07-26,Miscellaneous,credit_rating_financial,1.3265,0.282,0.168422,0.023821,0.023821,0.021808,0.011433,3.1894,0.101313,0.036465,-1.4124,-1.4813
2,DANAHER CORPORATION,DHR,Egan-Jones Ratings Company,2013-07-26,Technology,credit_rating_financial,1.5035,0.3126,0.508163,0.162655,0.162655,0.152127,0.135005,0.5373,0.11403,0.064619,0.6949,0.4952
2,"JUNIPER NETWORKS, INC.",JNPR,Egan-Jones Ratings Company,2013-07-26,Technology,credit_rating_financial,2.5321,0.1428,0.620516,0.070578,0.070578,0.066775,0.042722,0.444,0.026645,0.018968,-0.6106,-0.7795
2,AMERISOURCEBERGEN CORPORATION,ABC,Egan-Jones Ratings Company,2013-07-26,Consumer Services,credit_rating_financial,0.9816,0.5686,0.038385,0.016696,0.016696,0.015585,0.009208,3.5128,0.310147,0.049304,0.876,0.9162
2,CVS Health Corporation,CVS,Standard & Poor's Ratings Services,2013-07-26,Consumer Services,credit_rating_financial,1.4248,0.261,0.182651,0.058561,0.058561,0.05121,0.031384,1.8592,0.102754,0.058426,0.8643,0.6831
2,Equifax Inc.,EFX,Standard & Poor's Ratings Services,2013-07-26,Miscellaneous,credit_rating_financial,1.2521,0.5884,0.628196,0.247517,0.247517,0.214399,0.123019,0.538,0.138668,0.067866,0.5166,0.6993
2,INTEL CORPORATION,INTC,Egan-Jones Ratings Company,2013-07-26,Technology,credit_rating_financial,2.4312,0.2626,0.621492,0.274423,0.274423,0.278829,0.206314,0.6324,0.214929,0.130467,-0.2144,-0.3622
2,UNITEDHEALTH GROUP,UNH,Egan-Jones Ratings Company,2013-07-26,Finance,credit_rating_financial,0.7764,0.5374,0.251939,0.083657,0.083657,0.077944,0.049956,1.3676,0.17724,0.068319,0.43,0.3436
2,ILLINOIS TOOL WORKS INC,ITW,Egan-Jones Ratings Company,2013-07-26,Capital Goods,credit_rating_financial,3.0026,0.4776,0.382462,0.167332,0.167332,0.216753,0.194037,0.766,0.211258,0.115646,0.424,0.3594
2,LEAR CORPORATION,LEA,Egan-Jones Ratings Company,2013-07-29,Capital Goods,credit_rating_financial,1.515,0.1734,0.083579,0.048411,0.048411,0.044546,0.088062,1.7777,0.364653,0.16075,-0.1208,-1.6134
1,CROWN CASTLE INTERNATIONAL,CCI,Egan-Jones Ratings Company,2013-07-29,Finance,credit_rating_financial,1.49,2.5579,0.710544,0.340579,0.340579,0.088456,0.072876,0.1928,0.071835,0.01626,0.146,-0.2755
2,OMNICOM GROUP INC,OMC,Egan-Jones Ratings Company,2013-07-29,Miscellaneous,credit_rating_financial,0.9819,1.1261,0.268127,0.126883,0.126883,0.116714,0.068625,0.6419,0.282461,0.050447,0.7324,0.549
1,NCR Corp.,NCR,Standard & Poor's Ratings Services,2013-07-29,Technology,credit_rating_financial,1.6132,1.0402,0.179739,-0.027972,-0.027972,-0.030996,-0.03591,0.9463,-0.119512,-0.017528,0.7249,0.4988
1,"Helix Energy Solutions Group, Inc.",HLX,Egan-Jones Ratings Company,2013-07-29,Energy,corporate_rating,3.9094049,0.680543891,0.297395161,0.220346331,0.198995849,0.161465089,0.125401427,0.344522222,0.073327725,0.043203578,0.991113073,-2.075259074
2,NEWELL BRANDS INC,NWL,Egan-Jones Ratings Company,2013-07-29,Consumer Durables,credit_rating_financial,1.4458,0.9591,0.380158,0.115767,0.115767,0.100209,0.072851,0.8853,0.195231,0.062761,0.2116,0.2111
2,CANADIAN NATIONAL RAILWAY,CNI,Egan-Jones Ratings Company,2013-07-29,Miscellaneous,credit_rating_financial,0.8484,0.6262,0.52379,0.371473,0.371473,0.36875,0.270161,0.3721,0.22066,0.091197,0.1837,-0.0408
2,"STANLEY BLACK & DECKER, INC.",SWK,Egan-Jones Ratings Company,2013-07-29,Capital Goods,credit_rating_financial,1.5284,0.4885,0.368027,0.082419,0.082419,0.070271,0.071946,0.5879,0.085852,0.03804,0.9491,0.508
2,Flowserve Corp.,FLS,Standard & Poor's Ratings Services,2013-07-29,Capital Goods,credit_rating_financial,1.7227,0.4902,0.332738,0.142229,0.145797,0.128714,0.094361,0.9876,0.237955,0.093703,1.9771,1.8424
2,CATERPILLAR INC,CAT,Egan-Jones Ratings Company,2013-07-29,Capital Goods,credit_rating_financial,1.4325,2.2832,0.285693,0.13014,0.142239,0.125025,0.086239,0.7404,0.325447,0.064314,-2.7025,-4.7566
1,PEABODY ENERGY CORPORATION,BTU,Egan-Jones Ratings Company,2013-07-29,Energy,credit_rating_financial,1.6482,1.207,0.306273,0.202092,0.202092,0.174268,0.12062,0.4719,0.183618,0.060527,2.0144,1.2401
2,"REPUBLIC SERVICES, INC",RSG,Egan-Jones Ratings Company,2013-07-29,Miscellaneous,credit_rating_financial,0.7264,0.9176,0.383405,0.16267,0.16267,0.101487,0.070433,0.4138,0.074244,0.029164,-0.5651,-0.5538
2,Union Pacific Corporation,UNP,Moody's Investors Service,2013-07-29,Miscellaneous,credit_rating_financial,1.1587,0.4526,0.50129,0.322326,0.322326,0.301921,0.188426,0.4438,0.19837,0.083621,0.4702,-0.1499
2,Automatic Data Processing Inc.,ADP,Standard & Poor's Ratings Services,2013-07-30,Technology,credit_rating_financial,1.0599,0.0024,0.409648,0.172082,0.172082,0.181116,0.148888,0.2926,0.181295,0.034777,-0.643,-0.7508
2,Portland General Electric Co.,POR,Standard & Poor's Ratings Services,2013-07-30,Public Utilities,credit_rating_financial,1.1939,0.9555,0.480886,0.167313,0.167313,0.113019,0.078116,0.3183,0.080925,0.024691,0.5184,0.6266
2,Baidu Inc.,BIDU,Moody's Investors Service,2013-07-30,Technology,credit_rating_financial,4.2098,0.4561,0.710906,0.495441,0.49417,0.472119617,0.399765678,0.4884,0.396889,0.20216647,1.8822,1.5909
2,"MOTOROLA SOLUTIONS, INC",MSI,Egan-Jones Ratings Company,2013-07-30,Technology,credit_rating_financial,2.2192,0.5663,0.509491,0.146754,0.146754,0.140533,0.140533,0.4944,0.203647,0.052843,-0.23,-0.1372
2,"ROPER TECHNOLOGIES, INC",ROP,Egan-Jones Ratings Company,2013-07-30,Technology,credit_rating_financial,2.0128,0.3396,0.541836,0.236152,0.236152,0.216292,0.152747,0.5258,0.13372,0.080318,0.9465,0.8286
1,Dana Incorporated,DAN,Standard & Poor's Ratings Services,2013-07-30,Consumer Durables,credit_rating_financial,2.2542,0.4641,0.134828,0.059385,0.059385,0.050388,0.037237,1.4044,0.263598,0.061236,-0.1396,0.0069
2,Cabot Corp.,CBT,Standard & Poor's Ratings Services,2013-07-30,Basic Industries,credit_rating_financial,1.5702,0.7318,0.195685,0.088423,0.088423,0.074749,0.116986,0.7481,0.104177,0.04592,3.4825,2.5618
2,NABORS INDUSTRIES LTD,NBR,Egan-Jones Ratings Company,2013-07-30,Energy,credit_rating_financial,1.7133,0.8255,0.38902,0.084207,0.126148,0.084207,0.040616,0.4739,0.061981,0.026887,18.74015583,-11.2802
1,Boyd Gaming Corporation,BYD,Moody's Investors Service,2013-07-31,Miscellaneous,credit_rating_financial,0.7264,2.6079,0.448821,0.101243,0.101243,-0.004462,-0.001653,0.3962,-0.007771,-0.001815,-0.2278,-0.3513
1,"D.R. Horton, Inc.",DHI,Moody's Investors Service,2013-07-31,Miscellaneous,credit_rating_financial,5.1016,0.6935,0.197887,0.056821,0.056821,0.055788,0.219637,0.6007,0.266031,0.131936,-0.8732,-0.9157
2,"PEPSICO, INC",PEP,Egan-Jones Ratings Company,2013-07-31,Consumer Non-Durables,credit_rating_financial,1.0954,1.2661,0.522217,0.139132,0.139132,0.126794,0.094225,0.8775,0.275908,0.083255,-0.217,0.1583
1,"HCA Healthcare, Inc.",HCA,Standard & Poor's Ratings Services,2013-07-31,Health Care,credit_rating_financial,1.3023,-3.8569,0.825517,0.154841,0.154841,0.119972,0.083047,1.1035,-0.40519,0.105658,0.8764,0.5206
2,TENNECO INC,TEN,Egan-Jones Ratings Company,2013-07-31,Consumer Durables,credit_rating_financial,1.2881,4.055,0.162026,0.059079,0.059079,0.043868,0.037349,2.0407,1.044674,0.084257,1.993,1.1337
0,Community Health Systems Inc.,CYH,Standard & Poor's Ratings Services,2013-07-31,Health Care,credit_rating_financial,1.5953,3.4118,0.847814,0.095535,0.095535,0.040676,0.020728,0.7728,0.128016,0.021558,0.3346,0.2823
2,Marathon Oil Corporation,MRO,Moody's Investors Service,2013-07-31,Energy,credit_rating_financial,0.7404,0.3772,0.597777,0.277954,0.277954,0.259402,0.132208,0.3389,0.046819,0.024245,-3.4796,-5.5075
2,Avery Dennison Corp.,AVY,Standard & Poor's Ratings Services,2013-07-31,Capital Goods,credit_rating_financial,1.3471,0.7123,0.252408,0.036476,0.048641,0.036476,0.032524,1.1754,0.085439,0.028496,-0.5992,-0.809
1,Century Aluminum Co.,CENX,Standard & Poor's Ratings Services,2013-07-31,Capital Goods,credit_rating_financial,2.6824,0.263,0.038385,-0.005718,-0.005718,-0.023051,-0.027993,0.7161,-0.036239,-0.020047,0.4513,0.2996
2,Magellan Midstream Partners LP,MMP,Standard & Poor's Ratings Services,2013-07-31,Miscellaneous,credit_rating_financial,1.7836,1.5791,0.629187,0.311532,0.311532,0.247333,0.245853,0.4009,0.287438,0.098566,0.2979,-0.4046
2,Quest Diagnostics Inc.,DGX,Standard & Poor's Ratings Services,2013-07-31,Health Care,credit_rating_financial,0.8976,1.0834,0.409767,0.133523,0.133523,0.114854,0.063718,0.7937,0.132975,0.053042,-0.7115,-0.5594
2,"WYNN RESORTS, LIMITED",WYNN,Egan-Jones Ratings Company,2013-07-31,Miscellaneous,credit_rating_financial,1.0928,1.4999,0.371886,0.191325,0.191325,0.152865,0.116394,0.7638,0.371095,0.11959,3.5314,4.3617
2,Omnicom Group Inc.,OMC,Standard & Poor's Ratings Services,2013-07-31,Miscellaneous,credit_rating_financial,0.9819,1.1261,0.268127,0.126883,0.126883,0.116714,0.068625,0.6419,0.282461,0.050447,0.7324,0.549
2,"OWENS & MINOR, INC",OMI,Egan-Jones Ratings Company,2013-07-31,Consumer Services,credit_rating_financial,1.7612,0.2212,0.104265,0.022186,0.022186,0.020675,0.012207,3.5128,0.111952,0.049225,2.3897,2.3606
2,TE CONNECTIVITY LTD,TEL,Egan-Jones Ratings Company,2013-07-31,Technology,credit_rating_financial,1.6241,0.4652,0.304623,0.11429,0.11429,0.106535,0.083722,0.688,0.14617,0.060396,0.5121,0.4751
2,Teck Resources Ltd.,TECK,Standard & Poor's Ratings Services,2013-08-01,Miscellaneous,credit_rating_financial,3.6115,0.4002,0.296432,0.269265,0.269265,0.143575,0.084115,0.2988,0.083646,0.043421,-2.0062,-2.979
0,"Hovnanian Enterprises, Inc.",HOV,Moody's Investors Service,2013-08-01,Miscellaneous,credit_rating_financial,1.5881,-3.5166,0.153072,0.016506,0.016506,-0.068164,-0.044567,0.8819,0.106659,-0.039304,18.74015583,14.87570901
1,"D. R. Horton, Inc.",DHI,Fitch Ratings,2013-08-01,Miscellaneous,credit_rating_financial,5.1016,0.6935,0.197887,0.056821,0.056821,0.055788,0.219637,0.6007,0.266031,0.131936,-0.8732,-0.9157
2,CUMMINS INC.,CMI,Egan-Jones Ratings Company,2013-08-01,Capital Goods,credit_rating_financial,2.2854,0.1111,0.254759,0.130034,0.130034,0.131014,0.0949,1.3814,0.249211,0.138508,-2.6306,-3.0969
2,"FISERV, INC.",FISV,Egan-Jones Ratings Company,2013-08-01,Technology,credit_rating_financial,0.9798,1.0421,0.416181,0.230823,0.230823,0.168571,0.110049,0.5018,0.149478,0.056972,0.0596,0.0185
2,ECOLAB INC.,ECL,Egan-Jones Ratings Company,2013-08-01,Basic Industries,credit_rating_financial,1.7042,1.3301,0.48877,0.110877,0.110877,0.099963,0.06803,0.3739,0.080699,0.025477,-1.1685,-1.4259
2,THERMO FISHER SCIENTIFIC INC.,TMO,Egan-Jones Ratings Company,2013-08-01,Technology,credit_rating_financial,1.5489,0.4673,0.414749,0.108212,0.108212,0.098003,0.115055,0.4308,0.068054,0.038139,0.736,0.6538
2,AIR PRODUCTS AND CHEMICALS,APD,Egan-Jones Ratings Company,2013-08-02,Basic Industries,credit_rating_financial,1.2699,0.799,0.266321,0.133421,0.133421,0.136552,0.121446,0.5673,0.154787,0.060513,0.3609,-0.8368
2,"CISCO SYSTEMS, INC",CSCO,Egan-Jones Ratings Company,2013-08-02,Technology,credit_rating_financial,2.9788,0.2742,0.605674,0.230337,0.230337,0.230975,0.205382,0.4803,0.168837,0.098655,0.2703,0.2799
2,Hershey Company (The),HSY,Moody's Investors Service,2013-08-02,Consumer Non-Durables,credit_rating_financial,1.7436,2.1434,0.416376,0.173502,0.173502,0.158342,0.103434,1.3798,0.713964,0.142716,-1.3571,-2.0021
2,"Valmont Industries, Inc.",VMI,Moody's Investors Service,2013-08-02,Capital Goods,credit_rating_financial,3.0704,0.4058,0.250541,0.098934,0.098934,0.08783,0.085782,1.1541,0.198033,0.10287,-0.1238,-2.178
2,BORGWARNER INC,BWA,Egan-Jones Ratings Company,2013-08-02,Consumer Durables,credit_rating_financial,1.5425,0.3392,0.204213,0.104814,0.104814,0.105942,0.069732,1.1222,0.166047,0.081615,0.8634,0.7175
2,Brinker International Inc.,EAT,Standard & Poor's Ratings Services,2013-08-02,Consumer Services,credit_rating_financial,0.5076,5.408,0.189525,0.090105,0.090105,0.08082,0.057325,1.9618,1.093749,0.11246,0.158,0.0676
2,HONEYWELL INTERNATIONAL INC,HON,Egan-Jones Ratings Company,2013-08-02,Miscellaneous,credit_rating_financial,1.349,0.5737,0.248878,0.110341,0.110341,0.102881,0.077685,0.8999,0.22434,0.070031,0.8624,0.7529
2,CABOT CORPORATION,CBT,Egan-Jones Ratings Company,2013-08-02,Basic Industries,credit_rating_financial,1.5702,0.7318,0.195685,0.088423,0.088423,0.074749,0.116986,0.7481,0.104177,0.04592,3.4825,2.5618
2,Accenture plc,ACN,Standard & Poor's Ratings Services,2013-08-02,Miscellaneous,corporate_rating,1.451316323,2.400487199,0.30874801,0.142746572,0.116946952,0.116946952,0.107976812,1.80199186,0.66164414,0.194573336,5.116868631,4.544332893
2,AGCO Corporation,AGCO,Egan-Jones Ratings Company,2013-08-02,Capital Goods,corporate_rating,1.606365576,1.104333948,0.22162067,0.08349943,0.051979716,0.051979716,0.05536345,1.278250462,0.148920253,0.070768356,8.191161357,4.164439877
2,AMERICAN ELECTRIC POWER,AEP,Egan-Jones Ratings Company,2013-08-05,Public Utilities,credit_rating_financial,0.6726,1.2298,0.646705,0.177718,0.177718,0.121914,0.084242,0.2749,0.082825,0.023213,-0.0095,-1.0857
2,TechnipFMC Plc,FTI,Standard & Poor's Ratings Services,2013-08-05,Energy,credit_rating_financial,2.2169,0.6769,0.378179,0.037439,0.037439,0.001975,-0.023455,0.693,-0.034624,-0.016254,-1.0174,-0.9907
1,WEATHERFORD INTERNATIONAL PLC,WFRD,Egan-Jones Ratings Company,2013-08-05,Energy,credit_rating_financial,1.5813,0.9791,0.220835,0.019586,0.019586,-0.018929,-0.051134,0.6675,-0.085053,-0.032902,0.475,-0.3655
2,Kimberly-Clark Corp.,KMB,Standard & Poor's Ratings Services,2013-08-05,Capital Goods,credit_rating_financial,1.0818,1.1699,0.314841,0.122104,0.122104,0.108389,0.089896,0.9796,0.307736,0.08187,2.5608,2.1248
1,"Carter's, Inc.",CRI,Moody's Investors Service,2013-08-05,Consumer Non-Durables,credit_rating_financial,3.9212,0.1887,0.393809,0.109998,0.109998,0.107229,0.066781,1.4611,0.163525,0.098858,3.3241,2.6938
2,APACHE CORPORATION,APA,Egan-Jones Ratings Company,2013-08-05,Energy,credit_rating_financial,0.8963,0.394,0.98219,0.2922,0.2922,0.2922,0.116216,0.2727,0.066005,0.032715,-3.1331,-10.6287
2,ELI LILLY AND COMPANY,LLY,Egan-Jones Ratings Company,2013-08-05,Health Care,credit_rating_financial,1.5954,0.5162,0.791329,0.227637,0.227637,0.220266,0.179017,0.7215,0.321205,0.129166,0.2937,0.3187
1,Murphy Oil USA Inc.,MUR,Moody's Investors Service,2013-08-05,Energy,credit_rating_financial,1.2204,0.0683,1.0,0.290375,0.290375,0.272952,0.203965,0.3026,0.061423,0.038138,-5.1673,-5.9246
2,Westinghouse Air Brake Technologies Corp.,WAB,Moody's Investors Service,2013-08-05,Capital Goods,credit_rating_financial,1.9762,0.248,0.290477,0.164057,0.164057,0.157816,0.105278,1.0168,0.196356,0.10705,-0.118,-0.0941
2,ABB LTD,ABB,Egan-Jones Ratings Company,2013-08-05,Capital Goods,credit_rating_financial,1.4363,0.2446,0.300974,0.122848,0.122848,0.119768,0.08339,0.9582,0.202375,0.083384,-0.2554,-0.3095
2,Halliburton Company,HAL,Moody's Investors Service,2013-08-06,Energy,credit_rating_financial,2.7538,0.3053,0.166088,0.145915,0.145915,0.134091,0.092446,1.0399,0.163838,0.094382,-0.0582,-0.4459
2,Microsoft Corp.,MSFT,Standard & Poor's Ratings Services,2013-08-06,Technology,credit_rating_financial,2.7118,0.1976,0.738147,0.343794,0.343794,0.347493,0.280839,0.5466,0.276943,0.153499,-0.314,-0.5456
2,MOSAIC COMPANY,MOS,Egan-Jones Ratings Company,2013-08-06,Basic Industries,credit_rating_financial,3.8985,0.0803,0.276737,0.221534,0.221534,0.222025,0.18936,0.5515,0.140729,0.1046,-1.7939,-1.7588
1,SBA Communications Corp.,SBAC,Standard & Poor's Ratings Services,2013-08-06,Finance,credit_rating_financial,0.4633,8.2024,0.707042,0.154228,0.154228,-0.185615,-0.18975,0.1442,-0.2813,-0.027764,0.6025,0.7984
2,AMEREN CORPORATION,AEE,Egan-Jones Ratings Company,2013-08-06,Public Utilities,credit_rating_financial,1.2857,0.8681,0.611581,0.168022,0.168022,0.112394,0.084418,0.26,0.054165,0.018482,0.1231,0.7632
1,AMERICAN AXLE & MANUFACTURING,AXL,Egan-Jones Ratings Company,2013-08-06,Consumer Durables,credit_rating_financial,1.4516,-12.0373,0.136375,0.053362,0.053362,0.010748,0.125456,1.0226,-1.868179,0.127948,-1.5964,-1.8489
1,Crown Castle GS III Corp.,CCI,Standard & Poor's Ratings Services,2013-08-06,Finance,credit_rating_financial,1.49,2.5579,0.710544,0.340579,0.340579,0.088456,0.072876,0.1928,0.071835,0.01626,0.146,-0.2755
2,BIOGEN INC.,BIIB,Egan-Jones Ratings Company,2013-08-07,Health Care,credit_rating_financial,1.9575,0.1638,0.901115,0.33642,0.33642,0.336285,0.250166,0.5446,0.198173,0.136231,0.7903,0.5775
2,Eli Lilly & Co.,LLY,Standard & Poor's Ratings Services,2013-08-07,Health Care,credit_rating_financial,1.5954,0.5162,0.791329,0.227637,0.227637,0.220266,0.179017,0.7215,0.321205,0.129166,0.2937,0.3187
1,Atlantic Power Corporation,AT,Moody's Investors Service,2013-08-07,Energy,corporate_rating,0.958911145,3.092333655,1.0,-0.763475,-0.754728,-0.783061155,-0.827493,0.1407,-0.039778206,-0.009720177,1.271059216,1.216847373
2,PACCAR INC,PCAR,Egan-Jones Ratings Company,2013-08-07,Consumer Durables,credit_rating_financial,1.7699,1.2407,0.184247,0.104071,0.104071,0.092136,0.063729,0.9524,0.1943,0.060695,0.134,-4.0895
2,FLUOR CORPORATION,FLR,Egan-Jones Ratings Company,2013-08-07,Miscellaneous,credit_rating_financial,1.5678,0.1579,0.038385,0.026616,0.026616,0.026598,0.016547,3.3322,0.166633,0.069002,-1.5137,-0.7887
2,ARCHER-DANIELS-MIDLAND COMPANY,ADM,Egan-Jones Ratings Company,2013-08-07,Consumer Non-Durables,credit_rating_financial,1.7514,0.4987,0.040007,0.021621,0.021621,0.021875,0.015183,2.0064,0.072761,0.03084,-0.8241,0.2338
2,Johnson (S.C.) & Son Inc.,JNJ,Standard & Poor's Ratings Services,2013-08-08,Health Care,credit_rating_financial,1.9008,0.2494,0.677823,0.204912,0.213778,0.204912,0.161445,0.554,0.162188,0.086644,0.322,0.3743
2,COCA-COLA EUROPEAN PARTNERS,CCEP,Egan-Jones Ratings Company,2013-08-08,Consumer Non-Durables,credit_rating_financial,1.4535,1.039,0.365765,0.124698,0.124698,0.114075,0.090415,0.9109,0.258365,0.082362,0.2096,-0.0721
2,XCEL ENERGY INC.,XEL,Egan-Jones Ratings Company,2013-08-08,Public Utilities,credit_rating_financial,0.8311,1.194,0.513263,0.167212,0.167212,0.122902,0.07831,0.3612,0.099169,0.028517,0.8665,0.9177
2,Plains All American Pipeline L.P.,PAA,Moody's Investors Service,2013-08-08,Consumer Services,credit_rating_financial,0.9931,1.0364,0.059502,0.037701,0.037701,0.031246,0.020742,1.965,0.157711,0.058591,-4.1292,-5.6493
2,"MONDELEZ INTERNATIONAL, INC",MDLZ,Egan-Jones Ratings Company,2013-08-08,Consumer Non-Durables,credit_rating_financial,1.054,0.5992,0.37344,0.10387,0.10387,0.050664,0.087591,0.4639,0.049543,0.021278,-0.358,-0.2084
2,ALLIANT ENERGY CORP,LNT,Egan-Jones Ratings Company,2013-08-08,Public Utilities,credit_rating_financial,1.018,0.8884,0.591203,0.159341,0.159341,0.12746,0.094245,0.3325,0.113241,0.03524,-1.2818,-0.2585
2,Amazon.com Inc.,AMZN,Standard & Poor's Ratings Services,2013-08-08,Consumer Services,credit_rating_financial,1.1207,0.3765,0.247524,0.011065,0.011065,0.008904,-0.000638,1.8766,-0.004761,-0.001198,0.761,-3.666
2,Boston Scientific Corporation,BSX,Moody's Investors Service,2013-08-08,Health Care,credit_rating_financial,1.7183,0.3753,0.651141,0.118604,0.118604,0.08423,0.057859,0.358,0.038844,0.020714,0.4495,0.4358
2,LyondellBasell Industries N.V.,LYB,Moody's Investors Service,2013-08-08,Basic Industries,credit_rating_financial,2.2788,0.3787,0.113131,0.090011,0.090011,0.073283,0.04431,2.1097,0.232178,0.108236,1.3777,0.6183
2,KONINKLIJKE PHILIPS NV,PHG,Egan-Jones Ratings Company,2013-08-08,Health Care,credit_rating_financial,1.3358,0.3116,0.382967,0.045884,0.045884,-0.022543,-0.057177,0.7795,0.050699,0.021684,-1.8033,-1.9386
