ticker,company_name,rating_date,sector,test_index,rank,model_key,model_label,predicted_class_id,predicted_class,predicted_probability,explained_class_id,explained_class,explained_class_model_probability,feature,feature_value,gradientshap_attribution,direction,feature_source,probability_source,xai_probability_source,xai_method,gradientshap_method,proxy_mse,proxy_argmax_agreement
CCI,Crown Castle GS III Corp.,2015-09-24,6,894,1,lightgbm,LightGBM,2,IG,0.9828801610055945,0,Distressed,0.005983186206061006,net_profit_margin,1.7034319639205933,-0.02300507202744484,opposes_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05535812329625783,0.8392338943702844
CCI,Crown Castle GS III Corp.,2015-09-24,6,894,2,lightgbm,LightGBM,2,IG,0.9828801610055945,0,Distressed,0.005983186206061006,operating_profit_margin,1.0321283340454102,0.01726510375738144,supports_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05535812329625783,0.8392338943702844
CCI,Crown Castle GS III Corp.,2015-09-24,6,894,3,lightgbm,LightGBM,2,IG,0.9828801610055945,0,Distressed,0.005983186206061006,ebit_margin,1.218226432800293,-0.006963477004319429,opposes_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05535812329625783,0.8392338943702844
CCI,Crown Castle GS III Corp.,2015-09-24,6,894,4,lightgbm,LightGBM,2,IG,0.9828801610055945,0,Distressed,0.005983186206061006,debt_equity_ratio,-1.0090690851211548,0.0063863941468298435,supports_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05535812329625783,0.8392338943702844
CCI,Crown Castle GS III Corp.,2015-09-24,6,894,5,lightgbm,LightGBM,2,IG,0.9828801610055945,0,Distressed,0.005983186206061006,gross_profit_margin,1.934664011001587,0.0057137031108140945,supports_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05535812329625783,0.8392338943702844
CCI,Crown Castle GS III Corp.,2015-09-24,6,894,6,lightgbm,LightGBM,2,IG,0.9828801610055945,0,Distressed,0.005983186206061006,operating_cashflow_ps,-1.7837098836898804,0.004126009996980429,supports_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05535812329625783,0.8392338943702844
CCI,Crown Castle GS III Corp.,2015-09-24,6,894,7,lightgbm,LightGBM,2,IG,0.9828801610055945,0,Distressed,0.005983186206061006,pretax_profit_margin,1.591711163520813,-0.00408521294593811,opposes_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05535812329625783,0.8392338943702844
CCI,Crown Castle GS III Corp.,2015-09-24,6,894,8,lightgbm,LightGBM,2,IG,0.9828801610055945,0,Distressed,0.005983186206061006,roe,0.9512639045715332,-0.0028386185877025127,opposes_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05535812329625783,0.8392338943702844
CCI,Crown Castle GS III Corp.,2015-09-24,6,894,9,lightgbm,LightGBM,2,IG,0.9828801610055945,0,Distressed,0.005983186206061006,free_cashflow_ps,-1.2725359201431274,0.0013960320502519608,supports_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05535812329625783,0.8392338943702844
CCI,Crown Castle GS III Corp.,2015-09-24,6,894,10,lightgbm,LightGBM,2,IG,0.9828801610055945,0,Distressed,0.005983186206061006,roa,1.603841781616211,0.0008936520898714662,supports_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05535812329625783,0.8392338943702844
CCI,Crown Castle GS III Corp.,2015-09-24,6,894,1,lightgbm,LightGBM,2,IG,0.9828801610055945,1,HY,0.011136652788344522,pretax_profit_margin,1.591711163520813,-0.3804125189781189,opposes_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05535812329625783,0.8392338943702844
CCI,Crown Castle GS III Corp.,2015-09-24,6,894,2,lightgbm,LightGBM,2,IG,0.9828801610055945,1,HY,0.011136652788344522,operating_profit_margin,1.0321283340454102,0.22179356217384338,supports_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05535812329625783,0.8392338943702844
CCI,Crown Castle GS III Corp.,2015-09-24,6,894,3,lightgbm,LightGBM,2,IG,0.9828801610055945,1,HY,0.011136652788344522,debt_equity_ratio,-1.0090690851211548,-0.0643095076084137,opposes_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05535812329625783,0.8392338943702844
CCI,Crown Castle GS III Corp.,2015-09-24,6,894,4,lightgbm,LightGBM,2,IG,0.9828801610055945,1,HY,0.011136652788344522,net_profit_margin,1.7034319639205933,-0.05969300493597984,opposes_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05535812329625783,0.8392338943702844
CCI,Crown Castle GS III Corp.,2015-09-24,6,894,5,lightgbm,LightGBM,2,IG,0.9828801610055945,1,HY,0.011136652788344522,asset_turnover,0.035820361226797104,-0.03984105959534645,opposes_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05535812329625783,0.8392338943702844
CCI,Crown Castle GS III Corp.,2015-09-24,6,894,6,lightgbm,LightGBM,2,IG,0.9828801610055945,1,HY,0.011136652788344522,ebit_margin,1.218226432800293,-0.03398188576102257,opposes_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05535812329625783,0.8392338943702844
CCI,Crown Castle GS III Corp.,2015-09-24,6,894,7,lightgbm,LightGBM,2,IG,0.9828801610055945,1,HY,0.011136652788344522,roa,1.603841781616211,-0.029707293957471848,opposes_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05535812329625783,0.8392338943702844
CCI,Crown Castle GS III Corp.,2015-09-24,6,894,8,lightgbm,LightGBM,2,IG,0.9828801610055945,1,HY,0.011136652788344522,free_cashflow_ps,-1.2725359201431274,0.01897573284804821,supports_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05535812329625783,0.8392338943702844
