epoch,train_Loss,val_Loss,train_CE_Loss,val_CE_Loss,train_NLL,val_NLL,train_Objective,val_Objective,train_Aux_Loss,val_Aux_Loss,val_LossGap,train_Accuracy,val_Accuracy,train_Balanced_Accuracy,val_Balanced_Accuracy,train_Macro_F1,val_Macro_F1,train_Class0_Precision,val_Class0_Precision,train_Class0_Recall,val_Class0_Recall,train_Class0_F1,val_Class0_F1,train_Class0_F2,val_Class0_F2,train_ChgAcc,val_ChgAcc,train_Ordinal_MAE,val_Ordinal_MAE,train_AUC,val_AUC,train_QWK,val_QWK,train_PersistenceAcc,val_PersistenceAcc,Learning_Rate,context_mask_prob,val_MetricScore,val_CheckpointScore,val_BalancedEligible,checkpoint_event
78,0.3454975187778473,0.40141546726226807,0.3454975187778473,0.40141546726226807,0.3454975187778473,0.40141546726226807,0.3454975187778473,0.40141546726226807,0.0,0.0,0.055917948484420776,0.9413177762525737,0.9222737819025522,0.940964459520437,0.8257763975155279,0.9425618994449291,0.8322397007995385,0.9667230682459109,0.6785714285714286,0.9464384318056323,0.6333333333333333,0.9564732142857143,0.6551724137931034,0.9504269712764777,0.641891891891892,0.0709812108559499,0.07462686567164178,0.06097002974147792,0.08236658932714618,0.9786144349270601,0.9489859565748614,0.9445838633867685,0.8501384224680132,0.9452070464424617,0.9222737819025522,3e-05,0.08000000000000002,0.7832929420390977,0.7832929420390977,False,protocol_loss
79,0.34538528323173523,0.401333749294281,0.34538528323173523,0.401333749294281,0.34538528323173523,0.401333749294281,0.34538528323173523,0.401333749294281,0.0,0.0,0.055948466062545776,0.9413177762525737,0.9222737819025522,0.940964459520437,0.8257763975155279,0.9425618994449291,0.8322397007995385,0.9667230682459109,0.6785714285714286,0.9464384318056323,0.6333333333333333,0.9564732142857143,0.6551724137931034,0.9504269712764777,0.641891891891892,0.0709812108559499,0.07462686567164178,0.06097002974147792,0.08236658932714618,0.9786272872935546,0.9490283471235976,0.9445838633867685,0.8501384224680132,0.9452070464424617,0.9222737819025522,3e-05,0.08000000000000002,0.7832898902812853,0.7832898902812853,False,
80,0.34527307748794556,0.40125322341918945,0.34527307748794556,0.40125322341918945,0.34527307748794556,0.40125322341918945,0.34527307748794556,0.40125322341918945,0.0,0.0,0.055980145931243896,0.9413177762525737,0.9222737819025522,0.940964459520437,0.8257763975155279,0.9425618994449291,0.8322397007995385,0.9667230682459109,0.6785714285714286,0.9464384318056323,0.6333333333333333,0.9564732142857143,0.6551724137931034,0.9504269712764777,0.641891891891892,0.0709812108559499,0.07462686567164178,0.06097002974147792,0.08236658932714618,0.9786392980113866,0.9490359438446601,0.9445838633867685,0.8501384224680132,0.9452070464424617,0.9222737819025522,3e-05,0.08000000000000002,0.7832867222944154,0.7832867222944154,False,protocol_loss
81,0.34516093134880066,0.4011728763580322,0.34516093134880066,0.4011728763580322,0.34516093134880066,0.4011728763580322,0.34516093134880066,0.4011728763580322,0.0,0.0,0.05601194500923157,0.9413177762525737,0.9222737819025522,0.940964459520437,0.8257763975155279,0.9425618994449291,0.8322397007995385,0.9667230682459109,0.6785714285714286,0.9464384318056323,0.6333333333333333,0.9564732142857143,0.6551724137931034,0.9504269712764777,0.641891891891892,0.0709812108559499,0.07462686567164178,0.06097002974147792,0.08236658932714618,0.9786501875882871,0.9490766790655818,0.9445838633867685,0.8501384224680132,0.9452070464424617,0.9222737819025522,3e-05,0.08000000000000002,0.7832835423866167,0.7832835423866167,False,
82,0.34504953026771545,0.40109050273895264,0.34504953026771545,0.40109050273895264,0.34504953026771545,0.40109050273895264,0.34504953026771545,0.40109050273895264,0.0,0.0,0.05604097247123718,0.9413177762525737,0.9222737819025522,0.940964459520437,0.8257763975155279,0.9425618994449291,0.8322397007995385,0.9667230682459109,0.6785714285714286,0.9464384318056323,0.6333333333333333,0.9564732142857143,0.6551724137931034,0.9504269712764777,0.641891891891892,0.0709812108559499,0.07462686567164178,0.06097002974147792,0.08236658932714618,0.9786628463051676,0.9491323267741922,0.9445838633867685,0.8501384224680132,0.9452070464424617,0.9222737819025522,3e-05,0.08000000000000002,0.783280639640416,0.783280639640416,False,protocol_loss
83,0.34494543075561523,0.401018351316452,0.34494543075561523,0.401018351316452,0.34494543075561523,0.401018351316452,0.34494543075561523,0.401018351316452,0.0,0.0,0.05607292056083679,0.941546556851979,0.9222737819025522,0.9411594228779586,0.8257763975155279,0.9427563024930624,0.8322397007995385,0.9667230682459109,0.6785714285714286,0.9464384318056323,0.6333333333333333,0.9564732142857143,0.6551724137931034,0.9504269712764777,0.641891891891892,0.0709812108559499,0.07462686567164178,0.060741249142072753,0.08236658932714618,0.9786728942202852,0.9491384632494011,0.9447772879473731,0.8501384224680132,0.9452070464424617,0.9222737819025522,3e-05,0.08000000000000002,0.7832774448314561,0.7832774448314561,False,
84,0.3448430299758911,0.40094777941703796,0.3448430299758911,0.40094777941703796,0.3448430299758911,0.40094777941703796,0.3448430299758911,0.40094777941703796,0.0,0.0,0.05610474944114685,0.941546556851979,0.9222737819025522,0.9411594228779586,0.8257763975155279,0.9427563024930624,0.8322397007995385,0.9667230682459109,0.6785714285714286,0.9464384318056323,0.6333333333333333,0.9564732142857143,0.6551724137931034,0.9504269712764777,0.641891891891892,0.0709812108559499,0.07462686567164178,0.060741249142072753,0.08236658932714618,0.9786839368013607,0.9492179857404887,0.9447772879473731,0.8501384224680132,0.9452070464424617,0.9222737819025522,3e-05,0.08000000000000002,0.7832742619434251,0.7832742619434251,False,protocol_loss
85,0.3447391390800476,0.4008747637271881,0.3447391390800476,0.4008747637271881,0.3447391390800476,0.4008747637271881,0.3447391390800476,0.4008747637271881,0.0,0.0,0.0561356246471405,0.9417753374513841,0.9222737819025522,0.9413768614515616,0.8257763975155279,0.9430031911782875,0.8322397007995385,0.9672686230248307,0.6785714285714286,0.9464384318056323,0.6333333333333333,0.9567401618755234,0.6551724137931034,0.9505323868677907,0.641891891891892,0.0709812108559499,0.07462686567164178,0.060512468542667584,0.08236658932714618,0.9786950256895217,0.9492875733958362,0.9449600664330119,0.8501384224680132,0.9452070464424617,0.9222737819025522,3e-05,0.08000000000000002,0.7832711744228258,0.7832711744228258,False,
86,0.3446381390094757,0.4008074700832367,0.3446381390094757,0.4008074700832367,0.3446381390094757,0.4008074700832367,0.3446381390094757,0.4008074700832367,0.0,0.0,0.056169331073760986,0.9417753374513841,0.9222737819025522,0.9413768614515616,0.8257763975155279,0.9430031911782875,0.8322397007995385,0.9672686230248307,0.6785714285714286,0.9464384318056323,0.6333333333333333,0.9567401618755234,0.6551724137931034,0.9505323868677907,0.641891891891892,0.0709812108559499,0.07462686567164178,0.060512468542667584,0.08236658932714618,0.9787031728159311,0.9493720735388728,0.9449600664330119,0.8501384224680132,0.9452070464424617,0.9222737819025522,3e-05,0.08000000000000002,0.7832678037801637,0.7832678037801637,False,protocol_loss
87,0.34453630447387695,0.40073901414871216,0.34453630447387695,0.40073901414871216,0.34453630447387695,0.40073901414871216,0.34453630447387695,0.40073901414871216,0.0,0.0,0.056202709674835205,0.9417753374513841,0.9222737819025522,0.9413768614515616,0.8257763975155279,0.9430031911782875,0.8322397007995385,0.9672686230248307,0.6785714285714286,0.9464384318056323,0.6333333333333333,0.9567401618755234,0.6551724137931034,0.9505323868677907,0.641891891891892,0.0709812108559499,0.07462686567164178,0.060512468542667584,0.08236658932714618,0.9787151176625336,0.9493746926079861,0.9449600664330119,0.8501384224680132,0.9452070464424617,0.9222737819025522,3e-05,0.08000000000000002,0.7832644659200563,0.7832644659200563,False,
88,0.34443485736846924,0.4006693363189697,0.34443485736846924,0.4006693363189697,0.34443485736846924,0.4006693363189697,0.34443485736846924,0.4006693363189697,0.0,0.0,0.05623447895050049,0.9417753374513841,0.9222737819025522,0.9413768614515616,0.8257763975155279,0.9430031911782875,0.8322397007995385,0.9672686230248307,0.6785714285714286,0.9464384318056323,0.6333333333333333,0.9567401618755234,0.6551724137931034,0.9505323868677907,0.641891891891892,0.0709812108559499,0.07462686567164178,0.060512468542667584,0.08236658932714618,0.9787219561030089,0.9494452542387117,0.9449600664330119,0.8501384224680132,0.9452070464424617,0.9222737819025522,3e-05,0.08000000000000002,0.7832612889924897,0.7832612889924897,False,protocol_loss
89,0.344333678483963,0.400598406791687,0.344333678483963,0.400598406791687,0.344333678483963,0.400598406791687,0.344333678483963,0.400598406791687,0.0,0.0,0.056264728307724,0.9418897277510867,0.9222737819025522,0.941485580738363,0.8257763975155279,0.9431026012907417,0.8322397007995385,0.9672686230248307,0.6785714285714286,0.9464384318056323,0.6333333333333333,0.9567401618755234,0.6551724137931034,0.9505323868677907,0.641891891891892,0.0709812108559499,0.07462686567164178,0.060398078242964996,0.08236658932714618,0.9787312482325988,0.9494604491152628,0.9450539800326021,0.8501384224680132,0.9452070464424617,0.9222737819025522,3e-05,0.08000000000000002,0.7832582640567674,0.7832582640567674,False,
90,0.3442305028438568,0.40052226185798645,0.3442305028438568,0.40052226185798645,0.3442305028438568,0.40052226185798645,0.3442305028438568,0.40052226185798645,0.0,0.0,0.05629175901412964,0.9418897277510867,0.9222737819025522,0.941485580738363,0.8257763975155279,0.9431026012907417,0.8322397007995385,0.9672686230248307,0.6785714285714286,0.9464384318056323,0.6333333333333333,0.9567401618755234,0.6551724137931034,0.9505323868677907,0.641891891891892,0.0709812108559499,0.07462686567164178,0.060398078242964996,0.08236658932714618,0.9787413501529958,0.9494705790329633,0.9450539800326021,0.8501384224680132,0.9452070464424617,0.9222737819025522,3e-05,0.08000000000000002,0.7832555609861268,0.7832555609861268,False,protocol_loss
91,0.34412458539009094,0.4004424214363098,0.34412458539009094,0.4004424214363098,0.34412458539009094,0.4004424214363098,0.34412458539009094,0.4004424214363098,0.0,0.0,0.05631783604621887,0.9418897277510867,0.9222737819025522,0.941485580738363,0.8257763975155279,0.9431026012907417,0.8322397007995385,0.9672686230248307,0.6785714285714286,0.9464384318056323,0.6333333333333333,0.9567401618755234,0.6551724137931034,0.9505323868677907,0.641891891891892,0.0709812108559499,0.07462686567164178,0.060398078242964996,0.08236658932714618,0.9787503216865446,0.9494753411347934,0.9450539800326021,0.8501384224680132,0.9452070464424617,0.9222737819025522,3e-05,0.08000000000000002,0.7832529532829179,0.7832529532829179,False,
92,0.3440196216106415,0.40036624670028687,0.3440196216106415,0.40036624670028687,0.3440196216106415,0.40036624670028687,0.3440196216106415,0.40036624670028687,0.0,0.0,0.056346625089645386,0.9418897277510867,0.9222737819025522,0.941485580738363,0.8257763975155279,0.9431026012907417,0.8322397007995385,0.9672686230248307,0.6785714285714286,0.9464384318056323,0.6333333333333333,0.9567401618755234,0.6551724137931034,0.9505323868677907,0.641891891891892,0.0709812108559499,0.07462686567164178,0.060398078242964996,0.08236658932714618,0.978757514124053,0.9495240632406992,0.9450539800326021,0.8501384224680132,0.9452070464424617,0.9222737819025522,3e-05,0.08000000000000002,0.7832500743785753,0.7832500743785753,False,protocol_loss
93,0.3439163863658905,0.4002888798713684,0.3439163863658905,0.4002888798713684,0.3439163863658905,0.4002888798713684,0.3439163863658905,0.4002888798713684,0.0,0.0,0.056372493505477905,0.9420041180507893,0.9222737819025522,0.9415718248090831,0.8257763975155279,0.9432367389390377,0.8322397007995385,0.9678147939017504,0.6785714285714286,0.9464384318056323,0.6333333333333333,0.9570072585147962,0.6551724137931034,0.9506378258458125,0.641891891891892,0.0709812108559499,0.07462686567164178,0.06016929764355983,0.08236658932714618,0.9787666216060985,0.9495791169037742,0.9454359631230541,0.8501384224680132,0.9452070464424617,0.9222737819025522,3e-05,0.08000000000000002,0.783247487536992,0.783247487536992,False,
94,0.3438182771205902,0.4002193808555603,0.3438182771205902,0.4002193808555603,0.3438182771205902,0.4002193808555603,0.3438182771205902,0.4002193808555603,0.0,0.0,0.05640110373497009,0.9420041180507893,0.9222737819025522,0.9415718248090831,0.8257763975155279,0.9432367389390377,0.8322397007995385,0.9678147939017504,0.6785714285714286,0.9464384318056323,0.6333333333333333,0.9570072585147962,0.6551724137931034,0.9506378258458125,0.641891891891892,0.0709812108559499,0.07462686567164178,0.06016929764355983,0.08236658932714618,0.9787752408018475,0.9496069734602379,0.9454359631230541,0.8501384224680132,0.9452070464424617,0.9222737819025522,3e-05,0.08000000000000002,0.7832446265140428,0.7832446265140428,False,protocol_loss
95,0.34372368454933167,0.4001552164554596,0.34372368454933167,0.4001552164554596,0.34372368454933167,0.4001552164554596,0.34372368454933167,0.4001552164554596,0.0,0.0,0.05643153190612793,0.9420041180507893,0.9222737819025522,0.9415718248090831,0.8257763975155279,0.9432367389390377,0.8322397007995385,0.9678147939017504,0.6785714285714286,0.9464384318056323,0.6333333333333333,0.9570072585147962,0.6551724137931034,0.9506378258458125,0.641891891891892,0.0709812108559499,0.07462686567164178,0.06016929764355983,0.08236658932714618,0.9787808972242985,0.9496789851027382,0.9454359631230541,0.8501384224680132,0.9452070464424617,0.9222737819025522,3e-05,0.08000000000000002,0.783241583696927,0.783241583696927,False,
96,0.3436335325241089,0.4000982344150543,0.3436335325241089,0.4000982344150543,0.3436335325241089,0.4000982344150543,0.3436335325241089,0.4000982344150543,0.0,0.0,0.056464701890945435,0.9418897277510867,0.9222737819025522,0.941485580738363,0.8257763975155279,0.9431417862976561,0.8322397007995385,0.9678147939017504,0.6785714285714286,0.9464384318056323,0.6333333333333333,0.9570072585147962,0.6551724137931034,0.9506378258458125,0.641891891891892,0.06889352818371608,0.07462686567164178,0.06028368794326241,0.08236658932714618,0.9787876032951922,0.9497582149708844,0.9453364150693945,0.8501384224680132,0.9452070464424617,0.9222737819025522,3e-05,0.08000000000000002,0.7832382666984452,0.7832382666984452,False,protocol_loss
97,0.3435437083244324,0.4000406563282013,0.3435437083244324,0.4000406563282013,0.3435437083244324,0.4000406563282013,0.3435437083244324,0.4000406563282013,0.0,0.0,0.05649694800376892,0.9421185083504918,0.9222737819025522,0.9417030193119661,0.8257763975155279,0.943340578528443,0.8322397007995385,0.9678147939017504,0.6785714285714286,0.9464384318056323,0.6333333333333333,0.9570072585147962,0.6551724137931034,0.9506378258458125,0.641891891891892,0.06889352818371608,0.07462686567164178,0.06005490734385724,0.08236658932714618,0.9787957591970774,0.9497133682983322,0.9455243268570052,0.8501384224680132,0.9452070464424617,0.9222737819025522,3e-05,0.08000000000000002,0.7832350420871629,0.7832350420871629,False,
98,0.3434549868106842,0.39998218417167664,0.3434549868106842,0.39998218417167664,0.3434549868106842,0.39998218417167664,0.3434549868106842,0.39998218417167664,0.0,0.0,0.05652719736099243,0.9421185083504918,0.9222737819025522,0.9417030193119661,0.8257763975155279,0.9433798266609973,0.8322397007995385,0.9683615819209039,0.6785714285714286,0.9464384318056323,0.6333333333333333,0.9572745043283999,0.6551724137931034,0.950743288218327,0.641891891891892,0.06889352818371608,0.07462686567164178,0.05994051704415466,0.08236658932714618,0.9788011429437019,0.9497475564119654,0.9458068979527965,0.8501384224680132,0.9452070464424617,0.9222737819025522,3e-05,0.08000000000000002,0.7832320171514405,0.7832320171514405,False,protocol_loss
99,0.34336817264556885,0.39992451667785645,0.34336817264556885,0.39992451667785645,0.34336817264556885,0.39992451667785645,0.34336817264556885,0.39992451667785645,0.0,0.0,0.0565563440322876,0.9421185083504918,0.9222737819025522,0.9417030193119661,0.8257763975155279,0.9433798266609973,0.8322397007995385,0.9683615819209039,0.6785714285714286,0.9464384318056323,0.6333333333333333,0.9572745043283999,0.6551724137931034,0.950743288218327,0.641891891891892,0.06889352818371608,0.07462686567164178,0.05994051704415466,0.08236658932714618,0.978803877912568,0.9497827287350554,0.9458068979527965,0.8501384224680132,0.9452070464424617,0.9222737819025522,3e-05,0.08000000000000002,0.783229102484311,0.783229102484311,False,
100,0.3432829976081848,0.39987123012542725,0.3432829976081848,0.39987123012542725,0.3432829976081848,0.39987123012542725,0.3432829976081848,0.39987123012542725,0.0,0.0,0.05658823251724243,0.9421185083504918,0.9222737819025522,0.9417254945280473,0.8257763975155279,0.943384271108146,0.8322397007995385,0.9683615819209039,0.6785714285714286,0.9464384318056323,0.6333333333333333,0.9572745043283999,0.6551724137931034,0.950743288218327,0.641891891891892,0.06680584551148225,0.07462686567164178,0.05994051704415466,0.08236658932714618,0.9788089231209147,0.9498297955131467,0.9458013373768437,0.8501384224680132,0.9452070464424617,0.9222737819025522,3e-05,0.08000000000000002,0.7832259136358155,0.7832259136358155,False,protocol_loss
