rank,model_key,model_label,class_id,class_name,feature,mean_abs_gradientshap,mean_signed_gradientshap,feature_source,probability_source,gradientshap_method,xai_method,xai_probability_source,proxy_mse,proxy_argmax_agreement
3,dmf_dcs_lstm_tlstm_gat,DMF/DCS LSTM+TLSTM+GAT Fusion,2,IG,current_ratio,0.0916263535618782,-0.013756759464740753,aligned_original_financial_features,dmf_probs,expected_gradients_fallback: ModuleNotFoundError,expected_gradients_fallback,dmf_probs,0.04788039208376767,0.8496807893209518
4,dmf_dcs_lstm_tlstm_gat,DMF/DCS LSTM+TLSTM+GAT Fusion,2,IG,debt_equity_ratio,0.08803409337997437,0.021167689934372902,aligned_original_financial_features,dmf_probs,expected_gradients_fallback: ModuleNotFoundError,expected_gradients_fallback,dmf_probs,0.04788039208376767,0.8496807893209518
5,dmf_dcs_lstm_tlstm_gat,DMF/DCS LSTM+TLSTM+GAT Fusion,2,IG,ebit_margin,0.06407923251390457,0.028226248919963837,aligned_original_financial_features,dmf_probs,expected_gradients_fallback: ModuleNotFoundError,expected_gradients_fallback,dmf_probs,0.04788039208376767,0.8496807893209518
6,dmf_dcs_lstm_tlstm_gat,DMF/DCS LSTM+TLSTM+GAT Fusion,2,IG,operating_cashflow_ps,0.058308195322752,-0.01269879937171936,aligned_original_financial_features,dmf_probs,expected_gradients_fallback: ModuleNotFoundError,expected_gradients_fallback,dmf_probs,0.04788039208376767,0.8496807893209518
7,dmf_dcs_lstm_tlstm_gat,DMF/DCS LSTM+TLSTM+GAT Fusion,2,IG,roa,0.05666213855147362,0.018665358424186707,aligned_original_financial_features,dmf_probs,expected_gradients_fallback: ModuleNotFoundError,expected_gradients_fallback,dmf_probs,0.04788039208376767,0.8496807893209518
8,dmf_dcs_lstm_tlstm_gat,DMF/DCS LSTM+TLSTM+GAT Fusion,2,IG,roe,0.051149461418390274,-0.026137186214327812,aligned_original_financial_features,dmf_probs,expected_gradients_fallback: ModuleNotFoundError,expected_gradients_fallback,dmf_probs,0.04788039208376767,0.8496807893209518
9,dmf_dcs_lstm_tlstm_gat,DMF/DCS LSTM+TLSTM+GAT Fusion,2,IG,net_profit_margin,0.04629415273666382,0.013538929633796215,aligned_original_financial_features,dmf_probs,expected_gradients_fallback: ModuleNotFoundError,expected_gradients_fallback,dmf_probs,0.04788039208376767,0.8496807893209518
10,dmf_dcs_lstm_tlstm_gat,DMF/DCS LSTM+TLSTM+GAT Fusion,2,IG,gross_profit_margin,0.03977179154753685,-0.021866092458367348,aligned_original_financial_features,dmf_probs,expected_gradients_fallback: ModuleNotFoundError,expected_gradients_fallback,dmf_probs,0.04788039208376767,0.8496807893209518
11,dmf_dcs_lstm_tlstm_gat,DMF/DCS LSTM+TLSTM+GAT Fusion,2,IG,asset_turnover,0.024230094626545906,-0.015271463431417942,aligned_original_financial_features,dmf_probs,expected_gradients_fallback: ModuleNotFoundError,expected_gradients_fallback,dmf_probs,0.04788039208376767,0.8496807893209518
12,dmf_dcs_lstm_tlstm_gat,DMF/DCS LSTM+TLSTM+GAT Fusion,2,IG,free_cashflow_ps,0.014679606072604656,0.006394781172275543,aligned_original_financial_features,dmf_probs,expected_gradients_fallback: ModuleNotFoundError,expected_gradients_fallback,dmf_probs,0.04788039208376767,0.8496807893209518
