row_id,ticker,company_name,rating_date,sector,true_label,true_label_name,test_index,rank,model_key,model_label,predicted_class_id,predicted_class,predicted_probability,explained_class_id,explained_class,explained_class_model_probability,feature,feature_value,gradientshap_attribution,direction,feature_source,probability_source,xai_probability_source,xai_method,gradientshap_method,proxy_mse,proxy_argmax_agreement
7867,MHK,Mohawk Industries Inc.,2012-03-14,3,2,2,969,9,dmf_dcs,DMF/DCS Fusion,1,1,0.9887402433083354,0,0,0.0027914240905038677,operating_cashflow_ps,-2.15139816213356,-0.003276218893006444,opposes_explained_class,aligned_original_financial_features,dmf_probs,dmf_probs,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.06108353056827161,0.8351712130005804
7867,MHK,Mohawk Industries Inc.,2012-03-14,3,2,2,969,10,dmf_dcs,DMF/DCS Fusion,1,1,0.9887402433083354,0,0,0.0027914240905038677,roe,-0.1747293818560399,0.002780840964987874,supports_explained_class,aligned_original_financial_features,dmf_probs,dmf_probs,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.06108353056827161,0.8351712130005804
7867,MHK,Mohawk Industries Inc.,2012-03-14,3,2,2,969,1,dmf_dcs,DMF/DCS Fusion,1,1,0.9887402433083354,1,1,0.9887402433083354,operating_profit_margin,-0.4225304995384773,-0.3125498592853546,opposes_explained_class,aligned_original_financial_features,dmf_probs,dmf_probs,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.06108353056827161,0.8351712130005804
7867,MHK,Mohawk Industries Inc.,2012-03-14,3,2,2,969,2,dmf_dcs,DMF/DCS Fusion,1,1,0.9887402433083354,1,1,0.9887402433083354,operating_cashflow_ps,-2.15139816213356,-0.248505637049675,opposes_explained_class,aligned_original_financial_features,dmf_probs,dmf_probs,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.06108353056827161,0.8351712130005804
7867,MHK,Mohawk Industries Inc.,2012-03-14,3,2,2,969,3,dmf_dcs,DMF/DCS Fusion,1,1,0.9887402433083354,1,1,0.9887402433083354,debt_equity_ratio,-0.2693777866599648,-0.2273445874452591,opposes_explained_class,aligned_original_financial_features,dmf_probs,dmf_probs,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.06108353056827161,0.8351712130005804
7867,MHK,Mohawk Industries Inc.,2012-03-14,3,2,2,969,4,dmf_dcs,DMF/DCS Fusion,1,1,0.9887402433083354,1,1,0.9887402433083354,pretax_profit_margin,-0.3891926242152299,0.22467197477817535,supports_explained_class,aligned_original_financial_features,dmf_probs,dmf_probs,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.06108353056827161,0.8351712130005804
7867,MHK,Mohawk Industries Inc.,2012-03-14,3,2,2,969,5,dmf_dcs,DMF/DCS Fusion,1,1,0.9887402433083354,1,1,0.9887402433083354,roe,-0.1747293818560399,0.16175280511379242,supports_explained_class,aligned_original_financial_features,dmf_probs,dmf_probs,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.06108353056827161,0.8351712130005804
7867,MHK,Mohawk Industries Inc.,2012-03-14,3,2,2,969,6,dmf_dcs,DMF/DCS Fusion,1,1,0.9887402433083354,1,1,0.9887402433083354,current_ratio,0.4710039383175241,0.15320882201194763,supports_explained_class,aligned_original_financial_features,dmf_probs,dmf_probs,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.06108353056827161,0.8351712130005804
7867,MHK,Mohawk Industries Inc.,2012-03-14,3,2,2,969,7,dmf_dcs,DMF/DCS Fusion,1,1,0.9887402433083354,1,1,0.9887402433083354,free_cashflow_ps,-1.9830869888562817,0.11830306798219681,supports_explained_class,aligned_original_financial_features,dmf_probs,dmf_probs,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.06108353056827161,0.8351712130005804
7867,MHK,Mohawk Industries Inc.,2012-03-14,3,2,2,969,8,dmf_dcs,DMF/DCS Fusion,1,1,0.9887402433083354,1,1,0.9887402433083354,roa,-0.2407943555608301,0.07558711618185043,supports_explained_class,aligned_original_financial_features,dmf_probs,dmf_probs,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.06108353056827161,0.8351712130005804
7867,MHK,Mohawk Industries Inc.,2012-03-14,3,2,2,969,9,dmf_dcs,DMF/DCS Fusion,1,1,0.9887402433083354,1,1,0.9887402433083354,ebit_margin,-0.4112274307689658,0.06289952993392944,supports_explained_class,aligned_original_financial_features,dmf_probs,dmf_probs,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.06108353056827161,0.8351712130005804
7867,MHK,Mohawk Industries Inc.,2012-03-14,3,2,2,969,10,dmf_dcs,DMF/DCS Fusion,1,1,0.9887402433083354,1,1,0.9887402433083354,gross_profit_margin,-0.6920781738805628,0.039446987211704254,supports_explained_class,aligned_original_financial_features,dmf_probs,dmf_probs,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.06108353056827161,0.8351712130005804
7867,MHK,Mohawk Industries Inc.,2012-03-14,3,2,2,969,1,dmf_dcs,DMF/DCS Fusion,1,1,0.9887402433083354,2,2,0.008468332601160755,operating_cashflow_ps,-2.15139816213356,0.37803879380226135,supports_explained_class,aligned_original_financial_features,dmf_probs,dmf_probs,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.06108353056827161,0.8351712130005804
7867,MHK,Mohawk Industries Inc.,2012-03-14,3,2,2,969,2,dmf_dcs,DMF/DCS Fusion,1,1,0.9887402433083354,2,2,0.008468332601160755,operating_profit_margin,-0.4225304995384773,0.29340559244155884,supports_explained_class,aligned_original_financial_features,dmf_probs,dmf_probs,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.06108353056827161,0.8351712130005804
7867,MHK,Mohawk Industries Inc.,2012-03-14,3,2,2,969,3,dmf_dcs,DMF/DCS Fusion,1,1,0.9887402433083354,2,2,0.008468332601160755,debt_equity_ratio,-0.2693777866599648,0.24917620420455933,supports_explained_class,aligned_original_financial_features,dmf_probs,dmf_probs,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.06108353056827161,0.8351712130005804
7867,MHK,Mohawk Industries Inc.,2012-03-14,3,2,2,969,4,dmf_dcs,DMF/DCS Fusion,1,1,0.9887402433083354,2,2,0.008468332601160755,pretax_profit_margin,-0.3891926242152299,-0.18441782891750336,opposes_explained_class,aligned_original_financial_features,dmf_probs,dmf_probs,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.06108353056827161,0.8351712130005804
7867,MHK,Mohawk Industries Inc.,2012-03-14,3,2,2,969,5,dmf_dcs,DMF/DCS Fusion,1,1,0.9887402433083354,2,2,0.008468332601160755,free_cashflow_ps,-1.9830869888562817,-0.13965526223182678,opposes_explained_class,aligned_original_financial_features,dmf_probs,dmf_probs,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.06108353056827161,0.8351712130005804
7867,MHK,Mohawk Industries Inc.,2012-03-14,3,2,2,969,6,dmf_dcs,DMF/DCS Fusion,1,1,0.9887402433083354,2,2,0.008468332601160755,roe,-0.1747293818560399,-0.1104288250207901,opposes_explained_class,aligned_original_financial_features,dmf_probs,dmf_probs,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.06108353056827161,0.8351712130005804
7867,MHK,Mohawk Industries Inc.,2012-03-14,3,2,2,969,7,dmf_dcs,DMF/DCS Fusion,1,1,0.9887402433083354,2,2,0.008468332601160755,current_ratio,0.4710039383175241,-0.08340512216091156,opposes_explained_class,aligned_original_financial_features,dmf_probs,dmf_probs,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.06108353056827161,0.8351712130005804
7867,MHK,Mohawk Industries Inc.,2012-03-14,3,2,2,969,8,dmf_dcs,DMF/DCS Fusion,1,1,0.9887402433083354,2,2,0.008468332601160755,ebit_margin,-0.4112274307689658,-0.08124643564224243,opposes_explained_class,aligned_original_financial_features,dmf_probs,dmf_probs,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.06108353056827161,0.8351712130005804
7867,MHK,Mohawk Industries Inc.,2012-03-14,3,2,2,969,9,dmf_dcs,DMF/DCS Fusion,1,1,0.9887402433083354,2,2,0.008468332601160755,net_profit_margin,-0.2482546634165236,-0.07367004454135895,opposes_explained_class,aligned_original_financial_features,dmf_probs,dmf_probs,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.06108353056827161,0.8351712130005804
7867,MHK,Mohawk Industries Inc.,2012-03-14,3,2,2,969,10,dmf_dcs,DMF/DCS Fusion,1,1,0.9887402433083354,2,2,0.008468332601160755,roa,-0.2407943555608301,-0.06064235791563988,opposes_explained_class,aligned_original_financial_features,dmf_probs,dmf_probs,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.06108353056827161,0.8351712130005804
8191,NFG,National Fuel Gas Co.,2014-03-18,9,2,2,1066,1,dmf_dcs,DMF/DCS Fusion,2,2,0.99693847041987,0,0,0.0003856648034712824,net_profit_margin,0.5723915427696655,-0.037890419363975525,opposes_explained_class,aligned_original_financial_features,dmf_probs,dmf_probs,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.06108353056827161,0.8351712130005804
8191,NFG,National Fuel Gas Co.,2014-03-18,9,2,2,1066,2,dmf_dcs,DMF/DCS Fusion,2,2,0.99693847041987,0,0,0.0003856648034712824,pretax_profit_margin,0.9211302342082128,0.03395542502403259,supports_explained_class,aligned_original_financial_features,dmf_probs,dmf_probs,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.06108353056827161,0.8351712130005804
8191,NFG,National Fuel Gas Co.,2014-03-18,9,2,2,1066,3,dmf_dcs,DMF/DCS Fusion,2,2,0.99693847041987,0,0,0.0003856648034712824,operating_profit_margin,1.040597921710459,-0.015841351822018623,opposes_explained_class,aligned_original_financial_features,dmf_probs,dmf_probs,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.06108353056827161,0.8351712130005804
