row_id,ticker,company_name,rating_date,sector,test_index,rank,model_key,model_label,predicted_class_id,predicted_class,predicted_probability,explained_class_id,explained_class,explained_class_model_probability,feature,feature_value,gradientshap_attribution,direction,feature_source,probability_source,xai_probability_source,xai_method,gradientshap_method,proxy_mse,proxy_argmax_agreement
test_001252,AMKR,"AMKOR TECHNOLOGY, INC",2013-08-29,10,1252,6,gat,GAT,1,HY,0.8817527993534059,2,IG,0.09319291488120808,free_cashflow_ps,2.8789058723474987,-0.047884780913591385,opposes_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
test_001252,AMKR,"AMKOR TECHNOLOGY, INC",2013-08-29,10,1252,7,gat,GAT,1,HY,0.8817527993534059,2,IG,0.09319291488120808,roe,-0.3208325125686492,-0.047388095408678055,opposes_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
test_001252,AMKR,"AMKOR TECHNOLOGY, INC",2013-08-29,10,1252,8,gat,GAT,1,HY,0.8817527993534059,2,IG,0.09319291488120808,roa,-0.51494039440818,-0.03209706395864487,opposes_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
test_001252,AMKR,"AMKOR TECHNOLOGY, INC",2013-08-29,10,1252,9,gat,GAT,1,HY,0.8817527993534059,2,IG,0.09319291488120808,gross_profit_margin,-0.3563259532425555,-0.03096078336238861,opposes_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
test_001252,AMKR,"AMKOR TECHNOLOGY, INC",2013-08-29,10,1252,10,gat,GAT,1,HY,0.8817527993534059,2,IG,0.09319291488120808,operating_profit_margin,0.19838156387480949,0.024601850658655167,supports_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
test_000728,CAH,"CARDINAL HEALTH, INC",2015-08-11,4,728,1,gat,GAT,2,IG,0.9467412873485186,0,Distressed,0.013765311864043176,roa,1.0640561842947207,-0.030899416655302048,opposes_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
test_000728,CAH,"CARDINAL HEALTH, INC",2015-08-11,4,728,2,gat,GAT,2,IG,0.9467412873485186,0,Distressed,0.013765311864043176,operating_profit_margin,0.4732529333394249,0.01843876950442791,supports_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
test_000728,CAH,"CARDINAL HEALTH, INC",2015-08-11,4,728,3,gat,GAT,2,IG,0.9467412873485186,0,Distressed,0.013765311864043176,debt_equity_ratio,-0.7254678813687997,-0.01572602055966854,opposes_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
test_000728,CAH,"CARDINAL HEALTH, INC",2015-08-11,4,728,4,gat,GAT,2,IG,0.9467412873485186,0,Distressed,0.013765311864043176,ebit_margin,0.5985790732866169,-0.012698391452431679,opposes_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
test_000728,CAH,"CARDINAL HEALTH, INC",2015-08-11,4,728,5,gat,GAT,2,IG,0.9467412873485186,0,Distressed,0.013765311864043176,pretax_profit_margin,0.777100173617251,-0.008051412180066109,opposes_explained_class,df_test_mask_original_financial_features,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.03606567584754026,0.8195008705745792
