rating_detail,rating_class,binary_rating,company_name,ticker,rating_agency,rating_date,sector,source,current_ratio,debt_equity_ratio,gross_profit_margin,operating_profit_margin,ebit_margin,pretax_profit_margin,net_profit_margin,asset_turnover,roe,roa,operating_cashflow_ps,free_cashflow_ps
BBB-,BBB,1,Timken Co. (The),TKR,Standard & Poor's Ratings Services,8/23/2013,Capital Goods,credit_rating_financial,3.2375,0.2132,0.305998,0.132163,0.132163,0.15413,0.147492,0.7916,0.147556,0.078107,4.2718,5.1591
BBB-,BBB,1,Timken Co. (The),TKR,Standard & Poor's Ratings Services,6/25/2014,Capital Goods,credit_rating_financial,1.9768,0.1683,0.28609100000000004,0.10077799999999999,0.10077799999999999,0.095572,0.086545,0.6779,0.066261,0.039192,-1.9069,-2.0334
BBB-,BBB,1,Timken Co. (The),TKR,Standard & Poor's Ratings Services,8/13/2014,Capital Goods,credit_rating_financial,1.9768,0.1683,0.28609100000000004,0.10077799999999999,0.10077799999999999,0.095572,0.086545,0.6779,0.066261,0.039192,-1.9069,-2.0334
BBB-,BBB,1,Timken Co. (The),TKR,Standard & Poor's Ratings Services,6/29/2015,Capital Goods,credit_rating_financial,2.7761,0.3336,0.291919,0.067746,0.067746,0.066316,0.055522999999999996,1.0249,0.093953,0.049743,-1.1221,-0.9891
BBB,BBB,1,Timken Co. (The),TKR,Standard & Poor's Ratings Services,6/27/2016,Capital Goods,credit_rating_financial,2.3875,0.4882,0.285311,0.089092,0.089092,0.075793,0.065662,1.0317,0.142347,0.068748,1.0907,1.1553
BBB-,BBB,1,THERMO FISHER SCIENTIFIC INC.,TMO,Egan-Jones Ratings Company,8/1/2013,Technology,credit_rating_financial,1.5489,0.4673,0.414749,0.10821199999999999,0.10821199999999999,0.098003,0.11505499999999999,0.4308,0.068054,0.038139,0.736,0.6538
BBB-,BBB,1,THERMO FISHER SCIENTIFIC INC.,TMO,Egan-Jones Ratings Company,11/6/2013,Technology,credit_rating_financial,1.5489,0.4673,0.414749,0.10821199999999999,0.10821199999999999,0.098003,0.11505499999999999,0.4308,0.068054,0.038139,0.736,0.6538
BBB-,BBB,1,THERMO FISHER SCIENTIFIC INC.,TMO,Egan-Jones Ratings Company,1/6/2014,Technology,credit_rating_financial,2.3097,0.4607,0.423305,0.11847400000000001,0.11847400000000001,0.10147199999999999,0.094157,0.4558,0.081372,0.045852000000000004,1.1688,1.0009
BBB-,BBB,1,THERMO FISHER SCIENTIFIC INC.,TMO,Egan-Jones Ratings Company,2/11/2014,Technology,credit_rating_financial,2.3097,0.4607,0.423305,0.11847400000000001,0.11847400000000001,0.10147199999999999,0.094157,0.4558,0.081372,0.045852000000000004,1.1688,1.0009
BBB-,BBB,1,THERMO FISHER SCIENTIFIC INC.,TMO,Egan-Jones Ratings Company,5/9/2014,Technology,credit_rating_financial,2.3097,0.4607,0.423305,0.11847400000000001,0.11847400000000001,0.10147199999999999,0.094157,0.4558,0.081372,0.045852000000000004,1.1688,1.0009
BBB-,BBB,1,THERMO FISHER SCIENTIFIC INC.,TMO,Egan-Jones Ratings Company,7/28/2014,Technology,credit_rating_financial,2.3097,0.4607,0.423305,0.11847400000000001,0.11847400000000001,0.10147199999999999,0.094157,0.4558,0.081372,0.045852000000000004,1.1688,1.0009
BBB-,BBB,1,THERMO FISHER SCIENTIFIC INC.,TMO,Egan-Jones Ratings Company,10/27/2014,Technology,credit_rating_financial,2.3097,0.4607,0.423305,0.11847400000000001,0.11847400000000001,0.10147199999999999,0.094157,0.4558,0.081372,0.045852000000000004,1.1688,1.0009
BBB-,BBB,1,THERMO FISHER SCIENTIFIC INC.,TMO,Egan-Jones Ratings Company,2/4/2015,Technology,credit_rating_financial,3.1608,0.6222,0.422381,0.12296099999999999,0.12296099999999999,0.1008,0.097271,0.4108,0.075884,0.040143000000000005,-0.0666,0.0426
BBB-,BBB,1,THERMO FISHER SCIENTIFIC INC.,TMO,Egan-Jones Ratings Company,5/1/2015,Technology,credit_rating_financial,3.1608,0.6222,0.422381,0.12296099999999999,0.12296099999999999,0.1008,0.097271,0.4108,0.075884,0.040143000000000005,-0.0666,0.0426
BBB-,BBB,1,THERMO FISHER SCIENTIFIC INC.,TMO,Egan-Jones Ratings Company,7/30/2015,Technology,credit_rating_financial,3.1608,0.6222,0.422381,0.12296099999999999,0.12296099999999999,0.1008,0.097271,0.4108,0.075884,0.040143000000000005,-0.0666,0.0426
BBB-,BBB,1,THERMO FISHER SCIENTIFIC INC.,TMO,Egan-Jones Ratings Company,11/2/2015,Technology,credit_rating_financial,3.1608,0.6222,0.422381,0.12296099999999999,0.12296099999999999,0.1008,0.097271,0.4108,0.075884,0.040143000000000005,-0.0666,0.0426
A-,A,1,Thermo Fisher Scientific Inc.,TMO,Fitch Ratings,6/15/2012,Technology,credit_rating_financial,2.4184,0.1391,0.410032,0.114316,0.114316,0.104656,0.099624,0.4868,0.064195,0.046189,-0.2658,-0.399
BBB+,BBB,1,Thermo Fisher Scientific Inc.,TMO,Fitch Ratings,7/16/2012,Technology,credit_rating_financial,2.4184,0.1391,0.410032,0.114316,0.114316,0.104656,0.099624,0.4868,0.064195,0.046189,-0.2658,-0.399
BBB,BBB,1,Thermo Fisher Scientific Inc.,TMO,Fitch Ratings,12/4/2013,Technology,credit_rating_financial,1.5489,0.4673,0.414749,0.10821199999999999,0.10821199999999999,0.098003,0.11505499999999999,0.4308,0.068054,0.038139,0.736,0.6538
BBB,BBB,1,Thermo Fisher Scientific Inc.,TMO,Fitch Ratings,12/17/2013,Technology,credit_rating_financial,1.5489,0.4673,0.414749,0.10821199999999999,0.10821199999999999,0.098003,0.11505499999999999,0.4308,0.068054,0.038139,0.736,0.6538
BBB,BBB,1,Thermo Fisher Scientific Inc.,TMO,Fitch Ratings,11/17/2014,Technology,credit_rating_financial,2.3097,0.4607,0.423305,0.11847400000000001,0.11847400000000001,0.10147199999999999,0.094157,0.4558,0.081372,0.045852000000000004,1.1688,1.0009
BBB-,BBB,1,Thermo Fisher Scientific Inc.,TMO,Moody's Investors Service,11/18/2014,Technology,credit_rating_financial,2.3097,0.4607,0.423305,0.11847400000000001,0.11847400000000001,0.10147199999999999,0.094157,0.4558,0.081372,0.045852000000000004,1.1688,1.0009
BBB-,BBB,1,Thermo Fisher Scientific Inc.,TMO,Moody's Investors Service,7/16/2015,Technology,credit_rating_financial,3.1608,0.6222,0.422381,0.12296099999999999,0.12296099999999999,0.1008,0.097271,0.4108,0.075884,0.040143000000000005,-0.0666,0.0426
BBB-,BBB,1,Thermo Fisher Scientific Inc.,TMO,Moody's Investors Service,11/13/2015,Technology,credit_rating_financial,3.1608,0.6222,0.422381,0.12296099999999999,0.12296099999999999,0.1008,0.097271,0.4108,0.075884,0.040143000000000005,-0.0666,0.0426
BBB-,BBB,1,Thermo Fisher Scientific (Finance I) B.V.,TMO,Moody's Investors Service,8/2/2016,Technology,credit_rating_financial,1.2224,0.7088,0.443587,0.148198,0.148198,0.12357900000000001,0.112164,0.3941,0.092247,0.044234,1.0149,0.7899
BBB,BBB,1,Thermo Fisher Scientific (Finance I) B.V.,TMO,Moody's Investors Service,8/4/2016,Technology,credit_rating_financial,1.2224,0.7088,0.443587,0.148198,0.148198,0.12357900000000001,0.112164,0.3941,0.092247,0.044234,1.0149,0.7899
BBB,BBB,1,Thermo Fisher Scientific Inc.,TMO,Moody's Investors Service,9/7/2016,Technology,credit_rating_financial,1.2224,0.7088,0.443587,0.148198,0.148198,0.12357900000000001,0.112164,0.3941,0.092247,0.044234,1.0149,0.7899
BBB,BBB,1,Thermo Fisher Scientific Inc.,TMO,Standard & Poor's Ratings Services,4/15/2013,Technology,credit_rating_financial,1.5489,0.4673,0.414749,0.10821199999999999,0.10821199999999999,0.098003,0.11505499999999999,0.4308,0.068054,0.038139,0.736,0.6538
BBB-,BBB,1,Thermo Fisher Scientific Inc.,TMO,Standard & Poor's Ratings Services,10/3/2013,Technology,credit_rating_financial,1.5489,0.4673,0.414749,0.10821199999999999,0.10821199999999999,0.098003,0.11505499999999999,0.4308,0.068054,0.038139,0.736,0.6538
BBB-,BBB,1,Thermo Fisher Scientific Inc.,TMO,Standard & Poor's Ratings Services,12/9/2013,Technology,credit_rating_financial,1.5489,0.4673,0.414749,0.10821199999999999,0.10821199999999999,0.098003,0.11505499999999999,0.4308,0.068054,0.038139,0.736,0.6538
BBB,BBB,1,Thermo Fisher Scientific (Finance I) B.V.,TMO,Standard & Poor's Ratings Services,9/29/2016,Technology,credit_rating_financial,1.2224,0.7088,0.443587,0.148198,0.148198,0.12357900000000001,0.112164,0.3941,0.092247,0.044234,1.0149,0.7899
B-,B,0,TMS International Corp.,TMS,Moody's Investors Service,9/23/2013,Consumer Services,credit_rating_financial,1.885,0.9886,0.40006,-0.077566,-0.077566,-0.28222,-0.286695,0.8562,-0.433016,-0.116245,0.0653,0.0568
CCC+,CCC,0,TMS International Corp.,TMS,Moody's Investors Service,12/2/2015,Consumer Services,credit_rating_financial,2.1887,0.2073,0.418033,-0.064443,-0.064443,-0.014698,-0.018937,0.8278,-0.367163,-0.172929,0.1039,0.0615
B-,B,0,TMS International Corporation,TMS,Standard & Poor's Ratings Services,9/25/2013,Consumer Services,credit_rating_financial,1.885,0.9886,0.40006,-0.077566,-0.077566,-0.28222,-0.286695,0.8562,-0.433016,-0.116245,0.0653,0.0568
B-,B,0,TMS International Corporation,TMS,Standard & Poor's Ratings Services,5/19/2014,Consumer Services,credit_rating_financial,1.909,0.3317,0.386804,-0.114134,-0.114134,-0.202939,-0.208255,0.896,-0.582901,-0.201541,-0.1496,-0.1369
B-,B,0,TMS International Corporation,TMS,Standard & Poor's Ratings Services,11/13/2014,Consumer Services,credit_rating_financial,1.909,0.3317,0.386804,-0.114134,-0.114134,-0.202939,-0.208255,0.896,-0.582901,-0.201541,-0.1496,-0.1369
B-,B,0,TMS International Corporation,TMS,Standard & Poor's Ratings Services,10/28/2015,Consumer Services,credit_rating_financial,2.1887,0.2073,0.418033,-0.064443,-0.064443,-0.014698,-0.018937,0.8278,-0.367163,-0.172929,0.1039,0.0615
B,B,0,TMS International Corporation,TMS,Standard & Poor's Ratings Services,9/23/2016,Consumer Services,credit_rating_financial,2.0305,0.5907,0.427402,0.015099,0.015099,-0.028121,-0.051685,0.836,-0.115454,-0.043182,0.1162,0.1381
BB+,BB,0,"T-MOBILE US, INC",TMUS,Egan-Jones Ratings Company,5/1/2013,Public Utilities,credit_rating_financial,0.9909,2.6355,0.58933,-0.324408,-0.324408,-0.354278,-0.372027,0.5865,-1.199673,-0.218191,-2.0886,-2.3184
BBB-,BBB,1,"T-MOBILE US, INC",TMUS,Egan-Jones Ratings Company,11/21/2013,Public Utilities,credit_rating_financial,0.9909,2.6355,0.58933,-0.324408,-0.324408,-0.354278,-0.372027,0.5865,-1.199673,-0.218191,-2.0886,-2.3184
BB+,BB,0,"T-MOBILE US, INC",TMUS,Egan-Jones Ratings Company,12/13/2013,Public Utilities,credit_rating_financial,0.9909,2.6355,0.58933,-0.324408,-0.324408,-0.354278,-0.372027,0.5865,-1.199673,-0.218191,-2.0886,-2.3184
BB+,BB,0,"T-MOBILE US, INC",TMUS,Egan-Jones Ratings Company,3/28/2014,Public Utilities,credit_rating_financial,2.1054,1.5925,0.498157,0.040785999999999996,0.040785999999999996,0.002088,0.001433,0.4889,0.002457,0.000701,-1.9776,-2.5997
BB+,BB,0,"T-MOBILE US, INC",TMUS,Egan-Jones Ratings Company,6/4/2014,Public Utilities,credit_rating_financial,2.1054,1.5925,0.498157,0.040785999999999996,0.040785999999999996,0.002088,0.001433,0.4889,0.002457,0.000701,-1.9776,-2.5997
BB+,BB,0,"T-MOBILE US, INC",TMUS,Egan-Jones Ratings Company,7/31/2014,Public Utilities,credit_rating_financial,2.1054,1.5925,0.498157,0.040785999999999996,0.040785999999999996,0.002088,0.001433,0.4889,0.002457,0.000701,-1.9776,-2.5997
BB+,BB,0,"T-MOBILE US, INC",TMUS,Egan-Jones Ratings Company,8/14/2014,Public Utilities,credit_rating_financial,2.1054,1.5925,0.498157,0.040785999999999996,0.040785999999999996,0.002088,0.001433,0.4889,0.002457,0.000701,-1.9776,-2.5997
BB+,BB,0,"T-MOBILE US, INC",TMUS,Egan-Jones Ratings Company,11/18/2014,Public Utilities,credit_rating_financial,2.1054,1.5925,0.498157,0.040785999999999996,0.040785999999999996,0.002088,0.001433,0.4889,0.002457,0.000701,-1.9776,-2.5997
BB+,BB,0,"T-MOBILE US, INC",TMUS,Egan-Jones Ratings Company,12/15/2014,Public Utilities,credit_rating_financial,2.1054,1.5925,0.498157,0.040785999999999996,0.040785999999999996,0.002088,0.001433,0.4889,0.002457,0.000701,-1.9776,-2.5997
BB+,BB,0,"T-MOBILE US, INC",TMUS,Egan-Jones Ratings Company,4/14/2015,Public Utilities,credit_rating_financial,1.5934,1.563,0.478792,0.047896,0.047896,0.01397,0.008355,0.5218,0.01577,0.00436,-0.1558,0.4995
BB+,BB,0,"T-MOBILE US, INC",TMUS,Egan-Jones Ratings Company,6/4/2015,Public Utilities,credit_rating_financial,1.5934,1.563,0.478792,0.047896,0.047896,0.01397,0.008355,0.5218,0.01577,0.00436,-0.1558,0.4995
BB+,BB,0,"T-MOBILE US, INC",TMUS,Egan-Jones Ratings Company,9/8/2015,Public Utilities,credit_rating_financial,1.5934,1.563,0.478792,0.047896,0.047896,0.01397,0.008355,0.5218,0.01577,0.00436,-0.1558,0.4995
BB+,BB,0,"T-MOBILE US, INC",TMUS,Egan-Jones Ratings Company,12/2/2015,Public Utilities,credit_rating_financial,1.5934,1.563,0.478792,0.047896,0.047896,0.01397,0.008355,0.5218,0.01577,0.00436,-0.1558,0.4995
B,B,0,"T-Mobile USA, Inc.",TMUS,Moody's Investors Service,6/15/2012,Public Utilities,credit_rating_financial,3.3593,1.6206,0.582986,-0.207537,-0.207537,-0.239306,-0.228829,2.1742,-1.611559,-0.26277943,3.7184,2.855
B+,B,0,"T-Mobile USA, Inc.",TMUS,Moody's Investors Service,3/5/2013,Public Utilities,credit_rating_financial,0.9909,2.6355,0.58933,-0.324408,-0.324408,-0.354278,-0.372027,0.5865,-1.199673,-0.218191,-2.0886,-2.3184
BB-,BB,0,"T-Mobile USA, Inc.",TMUS,Moody's Investors Service,4/24/2013,Public Utilities,credit_rating_financial,0.9909,2.6355,0.58933,-0.324408,-0.324408,-0.354278,-0.372027,0.5865,-1.199673,-0.218191,-2.0886,-2.3184
BB-,BB,0,"T-Mobile USA, Inc.",TMUS,Moody's Investors Service,8/14/2013,Public Utilities,credit_rating_financial,0.9909,2.6355,0.58933,-0.324408,-0.324408,-0.354278,-0.372027,0.5865,-1.199673,-0.218191,-2.0886,-2.3184
BB-,BB,0,"T-Mobile USA, Inc.",TMUS,Moody's Investors Service,10/22/2013,Public Utilities,credit_rating_financial,0.9909,2.6355,0.58933,-0.324408,-0.324408,-0.354278,-0.372027,0.5865,-1.199673,-0.218191,-2.0886,-2.3184
BB-,BB,0,"T-Mobile USA, Inc.",TMUS,Moody's Investors Service,12/17/2013,Public Utilities,credit_rating_financial,0.9909,2.6355,0.58933,-0.324408,-0.324408,-0.354278,-0.372027,0.5865,-1.199673,-0.218191,-2.0886,-2.3184
BB-,BB,0,"T-Mobile USA, Inc.",TMUS,Moody's Investors Service,9/3/2014,Public Utilities,credit_rating_financial,2.1054,1.5925,0.498157,0.040785999999999996,0.040785999999999996,0.002088,0.001433,0.4889,0.002457,0.000701,-1.9776,-2.5997
BB-,BB,0,"T-Mobile USA, Inc.",TMUS,Moody's Investors Service,11/2/2015,Public Utilities,credit_rating_financial,1.5934,1.563,0.478792,0.047896,0.047896,0.01397,0.008355,0.5218,0.01577,0.00436,-0.1558,0.4995
BB-,BB,0,"T-Mobile USA, Inc.",TMUS,Moody's Investors Service,3/29/2016,Public Utilities,credit_rating_financial,1.5628,1.7455,0.541134,0.076354,0.076354,0.030123,0.020883,0.5202,0.044271000000000005,0.011744000000000001,1.5,1.0484
B,B,0,T-Mobile US Inc.,TMUS,Standard & Poor's Ratings Services,10/3/2012,Public Utilities,credit_rating_financial,3.3593,1.6206,0.582986,-0.207537,-0.207537,-0.239306,-0.228829,2.1742,-1.611559,-0.26277943,3.7184,2.855
B,B,0,T-Mobile US Inc.,TMUS,Standard & Poor's Ratings Services,2/4/2013,Public Utilities,credit_rating_financial,0.9909,2.6355,0.58933,-0.324408,-0.324408,-0.354278,-0.372027,0.5865,-1.199673,-0.218191,-2.0886,-2.3184
B,B,0,T-Mobile US Inc.,TMUS,Standard & Poor's Ratings Services,4/23/2013,Public Utilities,credit_rating_financial,0.9909,2.6355,0.58933,-0.324408,-0.324408,-0.354278,-0.372027,0.5865,-1.199673,-0.218191,-2.0886,-2.3184
BBB,BBB,1,"TOLL BROTHERS, INC",TOL,Egan-Jones Ratings Company,5/22/2013,Miscellaneous,credit_rating_financial,7.8675,0.7203,0.18626,0.033689,0.033689,0.059987000000000006,0.25873799999999997,0.3046,0.155744,0.078813,-1.357,-1.3353
BBB,BBB,1,"TOLL BROTHERS, INC",TOL,Egan-Jones Ratings Company,10/7/2013,Miscellaneous,credit_rating_financial,7.8675,0.7203,0.18626,0.033689,0.033689,0.059987000000000006,0.25873799999999997,0.3046,0.155744,0.078813,-1.357,-1.3353
BBB,BBB,1,"TOLL BROTHERS, INC",TOL,Egan-Jones Ratings Company,1/28/2014,Miscellaneous,credit_rating_financial,7.432,0.7498,0.202296,0.075185,0.075185,0.1001,0.063795,0.3917,0.051092000000000005,0.024988,-2.189,-2.2682
BBB+,BBB,1,"TOLL BROTHERS, INC",TOL,Egan-Jones Ratings Company,2/10/2014,Miscellaneous,credit_rating_financial,7.432,0.7498,0.202296,0.075185,0.075185,0.1001,0.063795,0.3917,0.051092000000000005,0.024988,-2.189,-2.2682
BBB+,BBB,1,"TOLL BROTHERS, INC",TOL,Egan-Jones Ratings Company,4/3/2014,Miscellaneous,credit_rating_financial,7.432,0.7498,0.202296,0.075185,0.075185,0.1001,0.063795,0.3917,0.051092000000000005,0.024988,-2.189,-2.2682
BBB+,BBB,1,"TOLL BROTHERS, INC",TOL,Egan-Jones Ratings Company,4/11/2014,Miscellaneous,credit_rating_financial,7.432,0.7498,0.202296,0.075185,0.075185,0.1001,0.063795,0.3917,0.051092000000000005,0.024988,-2.189,-2.2682
A-,A,1,"TOLL BROTHERS, INC",TOL,Egan-Jones Ratings Company,4/14/2014,Miscellaneous,credit_rating_financial,7.432,0.7498,0.202296,0.075185,0.075185,0.1001,0.063795,0.3917,0.051092000000000005,0.024988,-2.189,-2.2682
A-,A,1,"TOLL BROTHERS, INC",TOL,Egan-Jones Ratings Company,7/1/2014,Miscellaneous,credit_rating_financial,7.432,0.7498,0.202296,0.075185,0.075185,0.1001,0.063795,0.3917,0.051092000000000005,0.024988,-2.189,-2.2682
A-,A,1,"TOLL BROTHERS, INC",TOL,Egan-Jones Ratings Company,9/15/2014,Miscellaneous,credit_rating_financial,7.432,0.7498,0.202296,0.075185,0.075185,0.1001,0.063795,0.3917,0.051092000000000005,0.024988,-2.189,-2.2682
A-,A,1,"TOLL BROTHERS, INC",TOL,Egan-Jones Ratings Company,1/13/2015,Miscellaneous,credit_rating_financial,7.8688,0.8758,0.212129,0.101557,0.101557,0.128996,0.086929,0.4658,0.088075,0.040487,4.8821,4.9503
A-,A,1,"TOLL BROTHERS, INC",TOL,Egan-Jones Ratings Company,4/9/2015,Miscellaneous,credit_rating_financial,7.8688,0.8758,0.212129,0.101557,0.101557,0.128996,0.086929,0.4658,0.088075,0.040487,4.8821,4.9503
BBB+,BBB,1,"TOLL BROTHERS, INC",TOL,Egan-Jones Ratings Company,6/10/2015,Miscellaneous,credit_rating_financial,7.8688,0.8758,0.212129,0.101557,0.101557,0.128996,0.086929,0.4658,0.088075,0.040487,4.8821,4.9503
BBB,BBB,1,"TOLL BROTHERS, INC",TOL,Egan-Jones Ratings Company,9/29/2015,Miscellaneous,credit_rating_financial,7.8688,0.8758,0.212129,0.101557,0.101557,0.128996,0.086929,0.4658,0.088075,0.040487,4.8821,4.9503
BB+,BB,0,Toll Brothers Inc.,TOL,Standard & Poor's Ratings Services,6/27/2011,Miscellaneous,credit_rating_financial,5.7958,0.6686,0.079084,-0.097012,-0.097012,-0.078398,-0.002257,0.289,-0.001318,-0.000652,-2.636,-2.6484
BB,BB,0,Toll Brothers Inc.,TOL,Standard & Poor's Ratings Services,7/13/2011,Miscellaneous,credit_rating_financial,5.7958,0.6686,0.079084,-0.097012,-0.097012,-0.078398,-0.002257,0.289,-0.001318,-0.000652,-2.636,-2.6484
BB+,BB,0,Toll Brothers Inc.,TOL,Standard & Poor's Ratings Services,2/29/2012,Miscellaneous,credit_rating_financial,6.4674,0.6383,0.14575100000000002,-0.031333,-0.031333,-0.019897,0.026964000000000002,0.292,0.015349999999999999,0.007872,1.2319,1.1693
BB+,BB,0,Toll Brothers Inc.,TOL,Standard & Poor's Ratings Services,2/19/2013,Miscellaneous,credit_rating_financial,7.8675,0.7203,0.18626,0.033689,0.033689,0.059987000000000006,0.25873799999999997,0.3046,0.155744,0.078813,-1.357,-1.3353
BB,BB,0,Toll Brothers Inc.,TOL,Standard & Poor's Ratings Services,11/7/2013,Miscellaneous,credit_rating_financial,7.432,0.7498,0.202296,0.075185,0.075185,0.1001,0.063795,0.3917,0.051092000000000005,0.024988,-2.189,-2.2682
BB,BB,0,Toll Brothers Inc.,TOL,Standard & Poor's Ratings Services,2/20/2014,Miscellaneous,credit_rating_financial,7.432,0.7498,0.202296,0.075185,0.075185,0.1001,0.063795,0.3917,0.051092000000000005,0.024988,-2.189,-2.2682
AA,AA,1,Total S.A.,TOT,DBRS,8/16/2005,Energy,corporate_rating,0.882592183,1.929669427,1,0.189980264,0.189980264,0.189980264,0.094578284,1.533434213,0.158743412,0.145029576,18.740155826999835,14.875709009299946
AA,AA,1,Total S.A.,TOT,Fitch Ratings,6/15/2012,Energy,corporate_rating,1.363175025,1.425169916,0.316169319,0.138661063,0.162791954,0.158510958,0.073905734,1.017378822,0.183867354,0.075190129,8.3144619,1.287430756
BB-,BB,0,Tutor Perini Corporation,TPC,Moody's Investors Service,6/15/2012,Miscellaneous,credit_rating_financial,1.3996,0.4804,0.10638,0.045307,0.045307,0.036877,0.023180999999999997,1.0286,0.061542000000000006,0.023843,-1.1853,-1.8885
B+,B,0,Tutor Perini Corporation,TPC,Moody's Investors Service,9/14/2012,Miscellaneous,credit_rating_financial,1.3996,0.4804,0.10638,0.045307,0.045307,0.036877,0.023180999999999997,1.0286,0.061542000000000006,0.023843,-1.1853,-1.8885
BB-,BB,0,Tutor Perini Corporation,TPC,Standard & Poor's Ratings Services,11/19/2010,Miscellaneous,credit_rating_financial,1.2311,0.0901,0.07532,0.041061,0.041061,0.039818,0.026604000000000003,1.8265,0.106379,0.048592,-0.5307,-1.2423
BB-,BB,0,Tutor Perini Corporation,TPC,Standard & Poor's Ratings Services,11/11/2011,Miscellaneous,credit_rating_financial,1.6125,0.3014,0.10560399999999999,0.053861,0.053861,0.049846,0.032352,1.1511,0.078827,0.037240999999999996,1.0557,1.2866
BB-,BB,0,Tutor Perini Corporation,TPC,Standard & Poor's Ratings Services,8/10/2012,Miscellaneous,credit_rating_financial,1.3996,0.4804,0.10638,0.045307,0.045307,0.036877,0.023180999999999997,1.0286,0.061542000000000006,0.023843,-1.1853,-1.8885
BB-,BB,0,Tutor Perini Corporation,TPC,Standard & Poor's Ratings Services,11/16/2012,Miscellaneous,credit_rating_financial,1.3996,0.4804,0.10638,0.045307,0.045307,0.036877,0.023180999999999997,1.0286,0.061542000000000006,0.023843,-1.1853,-1.8885
BB-,BB,0,Tutor Perini Corporation,TPC,Standard & Poor's Ratings Services,9/5/2013,Miscellaneous,credit_rating_financial,1.6057,0.6444,0.100969,-0.053949,-0.053949,-0.065145,-0.064551,1.2473,-0.232021,-0.080512,-0.7693,-0.2088
BB-,BB,0,Tutor Perini Corporation,TPC,Standard & Poor's Ratings Services,11/20/2014,Miscellaneous,credit_rating_financial,1.6064,0.5883,0.111815,0.048811999999999994,0.048811999999999994,0.033435,0.020905999999999998,1.2291,0.069975,0.025695000000000003,2.4736,2.28
BB-,BB,0,Tutor Perini Corporation,TPC,Standard & Poor's Ratings Services,11/10/2015,Miscellaneous,credit_rating_financial,1.82,0.6337,0.112513,0.053800999999999995,0.053800999999999995,0.041724,0.024027,1.1905,0.079045,0.028605000000000002,-2.198,-2.7997
BB-,BB,0,Tutor Perini Corporation,TPC,Standard & Poor's Ratings Services,6/10/2016,Miscellaneous,credit_rating_financial,1.8007,0.5757,0.072402,0.021423,0.021423,0.015005999999999999,0.009205,1.2743,0.031890999999999996,0.01173,1.4373,2.2332
BB-,BB,0,Tutor Perini Corporation,TPC,Standard & Poor's Ratings Services,10/24/2016,Miscellaneous,credit_rating_financial,1.8007,0.5757,0.072402,0.021423,0.021423,0.015005999999999999,0.009205,1.2743,0.031890999999999996,0.01173,1.4373,2.2332
BB-,BB,0,Tutor Perini Corporation,TPC,Standard & Poor's Ratings Services,11/3/2016,Miscellaneous,credit_rating_financial,1.8007,0.5757,0.072402,0.021423,0.021423,0.015005999999999999,0.009205,1.2743,0.031890999999999996,0.01173,1.4373,2.2332
B-,B,0,Tempur Sealy International Inc.,TPX,Moody's Investors Service,11/5/2012,Consumer Durables,credit_rating_financial,2.2661,18.9935,0.5240849999999999,0.240144,0.240144,0.23161,0.15487700000000001,1.6916,2.3333340000000002,0.20216646999999974,0.2676,0.223
B,B,0,Tempur Sealy International Inc.,TPX,Moody's Investors Service,9/10/2015,Consumer Durables,credit_rating_financial,1.3418,7.7193,0.384775,0.092414,0.092414,0.058498999999999995,0.036424,1.1576,0.542674,0.042591000000000004,0.5068,0.478
B+,B,0,Tempur Sealy International Inc.,TPX,Moody's Investors Service,5/19/2016,Consumer Durables,credit_rating_financial,1.1348,5.0131,0.395993,0.09716,0.09716,0.060578,0.020446,1.188,0.22639600000000001,0.024741,0.0287,-0.0433
BB-,BB,0,Tempur Sealy International Inc.,TPX,Standard & Poor's Ratings Services,9/21/2015,Consumer Durables,credit_rating_financial,1.3418,7.7193,0.384775,0.092414,0.092414,0.058498999999999995,0.036424,1.1576,0.542674,0.042591000000000004,0.5068,0.478
BB,BB,0,Tempur Sealy International Inc.,TPX,Standard & Poor's Ratings Services,2/26/2016,Consumer Durables,credit_rating_financial,1.1348,5.0131,0.395993,0.09716,0.09716,0.060578,0.020446,1.188,0.22639600000000001,0.024741,0.0287,-0.0433
BB,BB,0,Tempur Sealy International Inc.,TPX,Standard & Poor's Ratings Services,9/20/2016,Consumer Durables,credit_rating_financial,1.1348,5.0131,0.395993,0.09716,0.09716,0.060578,0.020446,1.188,0.22639600000000001,0.024741,0.0287,-0.0433
BB-,BB,0,Targa Resources Corp.,TRGP,Moody's Investors Service,1/30/2015,Public Utilities,credit_rating_financial,1.0678,1.2082,0.18845199999999998,0.074334,0.074334,0.056984,0.011873,1.3352,0.166568,0.065547,9.0047,14.875709009299946
B+,B,0,Targa Resources Corp.,TRGP,Moody's Investors Service,3/29/2016,Public Utilities,credit_rating_financial,1.0515,0.9501,0.273481,0.023923999999999997,0.023923999999999997,-0.01679,0.008756,0.504,-0.024223,-0.01146,1.2091,4.0673
B+,B,0,Targa Resources Corp.,TRGP,Standard & Poor's Ratings Services,11/3/2015,Public Utilities,credit_rating_financial,1.0678,1.2082,0.18845199999999998,0.074334,0.074334,0.056984,0.011873,1.3352,0.166568,0.065547,9.0047,14.875709009299946
