rating_detail,company_name,ticker,rating_agency,rating_date,sector,source,current_ratio,debt_equity_ratio,gross_profit_margin,operating_profit_margin,ebit_margin,pretax_profit_margin,net_profit_margin,asset_turnover,roe,roa,operating_cashflow_ps,free_cashflow_ps,fe_leverage_liquidity,fe_cashflow_conversion,fe_cashflow_spread_ps,fe_profitability_composite,fe_earnings_quality_gap,fe_current_ratio_sector_z,fe_current_ratio_sector_year_z,fe_debt_equity_ratio_sector_z,fe_debt_equity_ratio_sector_year_z,fe_ebit_margin_sector_z,fe_ebit_margin_sector_year_z,fe_net_profit_margin_sector_z,fe_net_profit_margin_sector_year_z,fe_roa_sector_z,fe_roa_sector_year_z,fe_roe_sector_z,fe_roe_sector_year_z,fe_operating_cashflow_ps_sector_z,fe_operating_cashflow_ps_sector_year_z,fe_free_cashflow_ps_sector_z,fe_free_cashflow_ps_sector_year_z
IG,"M.D.C. Holdings, Inc.",MDC,Fitch Ratings,1/10/2014,Miscellaneous,credit_rating_financial,8.3549,0.955,0.187633,0.060712,0.060712,0.077257,0.18416,0.6475,0.259127,0.121129,-2.4533,-2.4609,0.114304181,1.003097868,0.0076,0.135818571,-0.123448,2.903352423,2.750275805,-0.09384144,-0.121723227,-0.370577233,-0.335486407,0.700030882,0.714924059,1.068243172,1.152078404,0.380207733,0.320511758,-0.984367464,-1.028474867,-0.889458744,-0.980131836
IG,"M.D.C. Holdings, Inc.",MDC,Moody's Investors Service,6/15/2012,Miscellaneous,credit_rating_financial,8.3549,0.9127,0.141555,-0.086257,-0.086257,-0.127471,-0.117542,0.4536,-0.11327,-0.052934,2.093,1.7105,0.109241284,0.817247969,0.3825,-0.063168,0.031285,2.903352423,3.22637491,-0.104434754,-0.242900187,-1.158899376,-1.257648978,-0.915411805,-1.235891072,-1.322466816,-1.116468165,-0.535096716,-0.26530634,0.529938538,0.611277688,0.488188637,0.598758894
IG,"M.D.C. Holdings, Inc.",MDC,Moody's Investors Service,1/7/2013,Miscellaneous,credit_rating_financial,7.8212,0.9322,0.169103,0.029122,0.029122,0.050801,0.051203,0.6184,0.071176,0.032229,-0.4228,0.0717,0.119188871,-0.169583728,-0.4945,0.061822286,-0.022081,2.644979681,2.412618978,-0.099551311,-0.036696788,-0.540021786,-0.910952899,-0.011878265,-0.385533471,-0.152775183,-0.425687362,-0.081751913,-0.129803818,-0.308037627,-0.29212754,-0.053041772,-0.092725859
IG,"M.D.C. Holdings, Inc.",MDC,Moody's Investors Service,1/7/2014,Miscellaneous,credit_rating_financial,8.3549,0.955,0.187633,0.060712,0.060712,0.077257,0.18416,0.6475,0.259127,0.121129,-2.4533,-2.4609,0.114304181,1.003097868,0.0076,0.135818571,-0.123448,2.903352423,2.750275805,-0.09384144,-0.121723227,-0.370577233,-0.335486407,0.700030882,0.714924059,1.068243172,1.152078404,0.380207733,0.320511758,-0.984367464,-1.028474867,-0.889458744,-0.980131836
HY,"M.D.C. Holdings, Inc.",MDC,Moody's Investors Service,9/29/2014,Miscellaneous,credit_rating_financial,8.3549,0.955,0.187633,0.060712,0.060712,0.077257,0.18416,0.6475,0.259127,0.121129,-2.4533,-2.4609,0.114304181,1.003097868,0.0076,0.135818571,-0.123448,2.903352423,2.750275805,-0.09384144,-0.121723227,-0.370577233,-0.335486407,0.700030882,0.714924059,1.068243172,1.152078404,0.380207733,0.320511758,-0.984367464,-1.028474867,-0.889458744,-0.980131836
HY,"M.D.C. Holdings, Inc.",MDC,Moody's Investors Service,11/5/2015,Miscellaneous,credit_rating_financial,8.3549,0.7451,0.178398,0.058455,0.058455,0.059292,0.037111,0.7207,0.051405,0.026853,1.6388,1.6163,0.089181199,0.986270442,0.0225,0.067138429,0.021344,2.903352423,2.980423637,-0.146407318,-0.073772332,-0.38268348,-0.317313878,-0.087332913,-0.046241197,-0.226613143,-0.251510118,-0.130346516,-0.15554793,0.378651164,0.428276278,0.457078126,0.560111369
HY,MDC Partners Inc.,MDCA,Standard & Poor's Ratings Services,3/17/2016,Technology,corporate_rating,0.557453015,-3.808874649,0.336692162,0.054371102,-0.013131703,-0.013131703,-0.028167262,0.83399214,0.065984047,-0.023491275,3.264242195,2.791563163,-6.832637992,0.855194865,0.472679032,0.054160767,0.082538364,-1.145934401,-1.070863245,-1.197087096,-1.206394664,-1.205358321,-1.322316521,-1.126191829,-1.355535851,-1.264780457,-1.496792868,-0.15284949,-0.288639567,1.135770747,0.756015403,1.132865534,0.790506598
HY,MDC Partners Inc.,MDCA,Standard & Poor's Ratings Services,11/23/2016,Technology,corporate_rating,0.609827097,-3.776130646,0.324474576,0.034948423,-0.035875695,-0.035875695,-0.034595554,0.878537041,0.084376259,-0.030393476,0.105636669,-0.467574694,-6.192133253,-4.426253671,0.573211363,0.043865548,0.069543977,-1.11247903,-1.037978224,-1.188788806,-1.199208626,-1.384704517,-1.524876117,-1.181975375,-1.424073585,-1.373044242,-1.621867336,-0.108036823,-0.244014215,-0.250246553,-0.377628409,-0.508549823,-0.582514066
IG,"MONDELEZ INTERNATIONAL, INC",MDLZ,Egan-Jones Ratings Company,8/8/2013,Consumer Non-Durables,credit_rating_financial,1.054,0.5992,0.37344,0.10387,0.10387,0.050664,0.087591,0.4639,0.049543,0.021278,-0.358,-0.2084,0.568500949,0.582122905,-0.1496,0.112893714,0.016279,-0.805971534,-0.850522279,-0.238427689,-0.1667904,-0.230445035,-0.341878937,0.049520078,0.105398405,-0.839764101,-0.746741466,-0.532828711,-0.318539708,-0.452548381,-0.382998012,-0.279106977,-0.197501564
IG,"MONDELEZ INTERNATIONAL, INC",MDLZ,Egan-Jones Ratings Company,1/8/2014,Consumer Non-Durables,credit_rating_financial,0.9178,0.525,0.371399,0.112496,0.112496,0.067764,0.11091,0.4868,0.071683,0.032159,1.3902,1.3891,0.572020048,0.999208747,0.0011,0.125558143,0.001586,-0.986108608,-1.001941543,-0.275747197,-0.34845669,-0.152845265,-0.202196191,0.297613032,0.129058702,-0.638563303,-0.859921103,-0.460312558,-0.72527114,0.275989781,0.120272695,0.413710412,0.221885511
IG,"MONDELEZ INTERNATIONAL, INC",MDLZ,Egan-Jones Ratings Company,3/19/2014,Consumer Non-Durables,credit_rating_financial,0.9178,0.525,0.371399,0.112496,0.112496,0.067764,0.11091,0.4868,0.071683,0.032159,1.3902,1.3891,0.572020048,0.999208747,0.0011,0.125558143,0.001586,-0.986108608,-1.001941543,-0.275747197,-0.34845669,-0.152845265,-0.202196191,0.297613032,0.129058702,-0.638563303,-0.859921103,-0.460312558,-0.72527114,0.275989781,0.120272695,0.413710412,0.221885511
IG,"MONDELEZ INTERNATIONAL, INC",MDLZ,Egan-Jones Ratings Company,5/7/2014,Consumer Non-Durables,credit_rating_financial,0.9178,0.525,0.371399,0.112496,0.112496,0.067764,0.11091,0.4868,0.071683,0.032159,1.3902,1.3891,0.572020048,0.999208747,0.0011,0.125558143,0.001586,-0.986108608,-1.001941543,-0.275747197,-0.34845669,-0.152845265,-0.202196191,0.297613032,0.129058702,-0.638563303,-0.859921103,-0.460312558,-0.72527114,0.275989781,0.120272695,0.413710412,0.221885511
IG,"MONDELEZ INTERNATIONAL, INC",MDLZ,Egan-Jones Ratings Company,8/22/2014,Consumer Non-Durables,credit_rating_financial,0.9178,0.525,0.371399,0.112496,0.112496,0.067764,0.11091,0.4868,0.071683,0.032159,1.3902,1.3891,0.572020048,0.999208747,0.0011,0.125558143,0.001586,-0.986108608,-1.001941543,-0.275747197,-0.34845669,-0.152845265,-0.202196191,0.297613032,0.129058702,-0.638563303,-0.859921103,-0.460312558,-0.72527114,0.275989781,0.120272695,0.413710412,0.221885511
IG,"MONDELEZ INTERNATIONAL, INC",MDLZ,Egan-Jones Ratings Company,12/1/2014,Consumer Non-Durables,credit_rating_financial,0.9178,0.525,0.371399,0.112496,0.112496,0.067764,0.11091,0.4868,0.071683,0.032159,1.3902,1.3891,0.572020048,0.999208747,0.0011,0.125558143,0.001586,-0.986108608,-1.001941543,-0.275747197,-0.34845669,-0.152845265,-0.202196191,0.297613032,0.129058702,-0.638563303,-0.859921103,-0.460312558,-0.72527114,0.275989781,0.120272695,0.413710412,0.221885511
IG,"MONDELEZ INTERNATIONAL, INC",MDLZ,Egan-Jones Ratings Company,2/24/2015,Consumer Non-Durables,credit_rating_financial,0.8389,0.598,0.36786,0.094674,0.094674,0.074582,0.063778,0.5129,0.079022,0.032963,-1.4987,-1.6287,0.712838241,1.086741843,0.13,0.115364714,0.030896,-1.090461142,-1.068486233,-0.239031239,-0.219445781,-0.313172543,-0.439574295,-0.203828587,-0.219390717,-0.623696522,-0.819011344,-0.436274796,-0.467031804,-0.927919324,-1.164973682,-0.895074763,-1.066865991
IG,"MONDELEZ INTERNATIONAL, INC",MDLZ,Egan-Jones Ratings Company,5/6/2015,Consumer Non-Durables,credit_rating_financial,0.8389,0.598,0.36786,0.094674,0.094674,0.074582,0.063778,0.5129,0.079022,0.032963,-1.4987,-1.6287,0.712838241,1.086741843,0.13,0.115364714,0.030896,-1.090461142,-1.068486233,-0.239031239,-0.219445781,-0.313172543,-0.439574295,-0.203828587,-0.219390717,-0.623696522,-0.819011344,-0.436274796,-0.467031804,-0.927919324,-1.164973682,-0.895074763,-1.066865991
IG,"MONDELEZ INTERNATIONAL, INC",MDLZ,Egan-Jones Ratings Company,8/6/2015,Consumer Non-Durables,credit_rating_financial,0.8389,0.598,0.36786,0.094674,0.094674,0.074582,0.063778,0.5129,0.079022,0.032963,-1.4987,-1.6287,0.712838241,1.086741843,0.13,0.115364714,0.030896,-1.090461142,-1.068486233,-0.239031239,-0.219445781,-0.313172543,-0.439574295,-0.203828587,-0.219390717,-0.623696522,-0.819011344,-0.436274796,-0.467031804,-0.927919324,-1.164973682,-0.895074763,-1.066865991
IG,"MONDELEZ INTERNATIONAL, INC",MDLZ,Egan-Jones Ratings Company,11/5/2015,Consumer Non-Durables,credit_rating_financial,0.8389,0.598,0.36786,0.094674,0.094674,0.074582,0.063778,0.5129,0.079022,0.032963,-1.4987,-1.6287,0.712838241,1.086741843,0.13,0.115364714,0.030896,-1.090461142,-1.068486233,-0.239031239,-0.219445781,-0.313172543,-0.439574295,-0.203828587,-0.219390717,-0.623696522,-0.819011344,-0.436274796,-0.467031804,-0.927919324,-1.164973682,-0.895074763,-1.066865991
IG,"Mondelez International, Inc.",MDLZ,Fitch Ratings,6/15/2012,Consumer Non-Durables,credit_rating_financial,0.8784,0.7623,0.36582,0.097682,0.097682,0.052499,0.099246,0.3816,0.049932,0.018799,0.3717,0.3576,0.867827869,0.962066182,0.0141,0.111665714,-0.001564,-1.038218745,-1.094216545,-0.156395186,-0.217864444,-0.286112479,-0.028447446,0.173518679,0.255155272,-0.885603342,-0.527229867,-0.531554601,-0.549096111,-0.148456002,-0.108742039,-0.033639283,0.01190864
IG,"Mondelez International, Inc.",MDLZ,Fitch Ratings,9/10/2012,Consumer Non-Durables,credit_rating_financial,0.8784,0.7623,0.36582,0.097682,0.097682,0.052499,0.099246,0.3816,0.049932,0.018799,0.3717,0.3576,0.867827869,0.962066182,0.0141,0.111665714,-0.001564,-1.038218745,-1.094216545,-0.156395186,-0.217864444,-0.286112479,-0.028447446,0.173518679,0.255155272,-0.885603342,-0.527229867,-0.531554601,-0.549096111,-0.148456002,-0.108742039,-0.033639283,0.01190864
IG,"Mondelez International, Inc.",MDLZ,Fitch Ratings,12/11/2013,Consumer Non-Durables,credit_rating_financial,1.054,0.5992,0.37344,0.10387,0.10387,0.050664,0.087591,0.4639,0.049543,0.021278,-0.358,-0.2084,0.568500949,0.582122905,-0.1496,0.112893714,0.016279,-0.805971534,-0.850522279,-0.238427689,-0.1667904,-0.230445035,-0.341878937,0.049520078,0.105398405,-0.839764101,-0.746741466,-0.532828711,-0.318539708,-0.452548381,-0.382998012,-0.279106977,-0.197501564
IG,"Mondelez International, Inc.",MDLZ,Fitch Ratings,2/25/2015,Consumer Non-Durables,credit_rating_financial,0.8389,0.598,0.36786,0.094674,0.094674,0.074582,0.063778,0.5129,0.079022,0.032963,-1.4987,-1.6287,0.712838241,1.086741843,0.13,0.115364714,0.030896,-1.090461142,-1.068486233,-0.239031239,-0.219445781,-0.313172543,-0.439574295,-0.203828587,-0.219390717,-0.623696522,-0.819011344,-0.436274796,-0.467031804,-0.927919324,-1.164973682,-0.895074763,-1.066865991
IG,"Mondelez International, Inc.",MDLZ,Fitch Ratings,9/21/2015,Consumer Non-Durables,credit_rating_financial,0.8389,0.598,0.36786,0.094674,0.094674,0.074582,0.063778,0.5129,0.079022,0.032963,-1.4987,-1.6287,0.712838241,1.086741843,0.13,0.115364714,0.030896,-1.090461142,-1.068486233,-0.239031239,-0.219445781,-0.313172543,-0.439574295,-0.203828587,-0.219390717,-0.623696522,-0.819011344,-0.436274796,-0.467031804,-0.927919324,-1.164973682,-0.895074763,-1.066865991
IG,"Mondelez International, Inc.",MDLZ,Fitch Ratings,9/22/2015,Consumer Non-Durables,credit_rating_financial,0.8389,0.598,0.36786,0.094674,0.094674,0.074582,0.063778,0.5129,0.079022,0.032963,-1.4987,-1.6287,0.712838241,1.086741843,0.13,0.115364714,0.030896,-1.090461142,-1.068486233,-0.239031239,-0.219445781,-0.313172543,-0.439574295,-0.203828587,-0.219390717,-0.623696522,-0.819011344,-0.436274796,-0.467031804,-0.927919324,-1.164973682,-0.895074763,-1.066865991
IG,"Mondelez International, Inc.",MDLZ,Moody's Investors Service,11/17/2015,Consumer Non-Durables,credit_rating_financial,0.8389,0.598,0.36786,0.094674,0.094674,0.074582,0.063778,0.5129,0.079022,0.032963,-1.4987,-1.6287,0.712838241,1.086741843,0.13,0.115364714,0.030896,-1.090461142,-1.068486233,-0.239031239,-0.219445781,-0.313172543,-0.439574295,-0.203828587,-0.219390717,-0.623696522,-0.819011344,-0.436274796,-0.467031804,-0.927919324,-1.164973682,-0.895074763,-1.066865991
IG,"Mondelez International, Inc.",MDLZ,Moody's Investors Service,1/13/2016,Consumer Non-Durables,credit_rating_financial,0.8202,0.548,0.388447,0.300209,0.49417,0.266028,0.245209,0.4716,0.259466,0.116019,0.193,0.2615,0.668129724,1.35492228,-0.0685,0.295649714,0.055,-1.115193618,-1.015676046,-0.264179155,-0.411294999,2.397154757,2.445502223,1.726432262,1.619622378,0.912093714,0.873220683,0.154741677,0.110021847,-0.222926755,-0.237649251,-0.075316748,-0.125045159
IG,"Mondelez International, Inc.",MDLZ,Standard & Poor's Ratings Services,3/9/2011,Consumer Non-Durables,credit_rating_financial,1.0206,0.7992,0.377021,0.079266,0.079266,0.023056,0.130649,0.3305,0.018697,0.007052,-1.2422,-1.3419,0.783068783,1.080260828,0.0997,0.102143857,-0.051383,-0.850146118,-1.037743222,-0.137836024,-0.351091444,-0.4517834,-0.440463881,0.507618041,0.846726056,-1.102817365,-1.20098117,-0.633860023,-1.019353448,-0.821026498,-0.676447632,-0.770692899,-0.569324451
IG,"Mondelez International, Inc.",MDLZ,Standard & Poor's Ratings Services,8/4/2011,Consumer Non-Durables,credit_rating_financial,1.0206,0.7992,0.377021,0.079266,0.079266,0.023056,0.130649,0.3305,0.018697,0.007052,-1.2422,-1.3419,0.783068783,1.080260828,0.0997,0.102143857,-0.051383,-0.850146118,-1.037743222,-0.137836024,-0.351091444,-0.4517834,-0.440463881,0.507618041,0.846726056,-1.102817365,-1.20098117,-0.633860023,-1.019353448,-0.821026498,-0.676447632,-0.770692899,-0.569324451
IG,"Mondelez International, Inc.",MDLZ,Standard & Poor's Ratings Services,3/28/2012,Consumer Non-Durables,credit_rating_financial,0.8784,0.7623,0.36582,0.097682,0.097682,0.052499,0.099246,0.3816,0.049932,0.018799,0.3717,0.3576,0.867827869,0.962066182,0.0141,0.111665714,-0.001564,-1.038218745,-1.094216545,-0.156395186,-0.217864444,-0.286112479,-0.028447446,0.173518679,0.255155272,-0.885603342,-0.527229867,-0.531554601,-0.549096111,-0.148456002,-0.108742039,-0.033639283,0.01190864
IG,"Mondelez International, Inc.",MDLZ,Standard & Poor's Ratings Services,6/18/2012,Consumer Non-Durables,credit_rating_financial,0.8784,0.7623,0.36582,0.097682,0.097682,0.052499,0.099246,0.3816,0.049932,0.018799,0.3717,0.3576,0.867827869,0.962066182,0.0141,0.111665714,-0.001564,-1.038218745,-1.094216545,-0.156395186,-0.217864444,-0.286112479,-0.028447446,0.173518679,0.255155272,-0.885603342,-0.527229867,-0.531554601,-0.549096111,-0.148456002,-0.108742039,-0.033639283,0.01190864
IG,"Mondelez International, Inc.",MDLZ,Standard & Poor's Ratings Services,10/2/2012,Consumer Non-Durables,credit_rating_financial,0.8784,0.7623,0.36582,0.097682,0.097682,0.052499,0.099246,0.3816,0.049932,0.018799,0.3717,0.3576,0.867827869,0.962066182,0.0141,0.111665714,-0.001564,-1.038218745,-1.094216545,-0.156395186,-0.217864444,-0.286112479,-0.028447446,0.173518679,0.255155272,-0.885603342,-0.527229867,-0.531554601,-0.549096111,-0.148456002,-0.108742039,-0.033639283,0.01190864
IG,"Mondelez International, Inc.",MDLZ,Standard & Poor's Ratings Services,5/14/2013,Consumer Non-Durables,credit_rating_financial,1.054,0.5992,0.37344,0.10387,0.10387,0.050664,0.087591,0.4639,0.049543,0.021278,-0.358,-0.2084,0.568500949,0.582122905,-0.1496,0.112893714,0.016279,-0.805971534,-0.850522279,-0.238427689,-0.1667904,-0.230445035,-0.341878937,0.049520078,0.105398405,-0.839764101,-0.746741466,-0.532828711,-0.318539708,-0.452548381,-0.382998012,-0.279106977,-0.197501564
IG,"Mondelez International, Inc.",MDLZ,Standard & Poor's Ratings Services,12/4/2013,Consumer Non-Durables,credit_rating_financial,1.054,0.5992,0.37344,0.10387,0.10387,0.050664,0.087591,0.4639,0.049543,0.021278,-0.358,-0.2084,0.568500949,0.582122905,-0.1496,0.112893714,0.016279,-0.805971534,-0.850522279,-0.238427689,-0.1667904,-0.230445035,-0.341878937,0.049520078,0.105398405,-0.839764101,-0.746741466,-0.532828711,-0.318539708,-0.452548381,-0.382998012,-0.279106977,-0.197501564
IG,"Mondelez International, Inc.",MDLZ,Standard & Poor's Ratings Services,12/23/2014,Consumer Non-Durables,credit_rating_financial,0.9178,0.525,0.371399,0.112496,0.112496,0.067764,0.11091,0.4868,0.071683,0.032159,1.3902,1.3891,0.572020048,0.999208747,0.0011,0.125558143,0.001586,-0.986108608,-1.001941543,-0.275747197,-0.34845669,-0.152845265,-0.202196191,0.297613032,0.129058702,-0.638563303,-0.859921103,-0.460312558,-0.72527114,0.275989781,0.120272695,0.413710412,0.221885511
IG,"Mondelez International, Inc.",MDLZ,Standard & Poor's Ratings Services,2/23/2015,Consumer Non-Durables,credit_rating_financial,0.8389,0.598,0.36786,0.094674,0.094674,0.074582,0.063778,0.5129,0.079022,0.032963,-1.4987,-1.6287,0.712838241,1.086741843,0.13,0.115364714,0.030896,-1.090461142,-1.068486233,-0.239031239,-0.219445781,-0.313172543,-0.439574295,-0.203828587,-0.219390717,-0.623696522,-0.819011344,-0.436274796,-0.467031804,-0.927919324,-1.164973682,-0.895074763,-1.066865991
IG,"Mondelez International, Inc.",MDLZ,Standard & Poor's Ratings Services,3/12/2015,Consumer Non-Durables,credit_rating_financial,0.8389,0.598,0.36786,0.094674,0.094674,0.074582,0.063778,0.5129,0.079022,0.032963,-1.4987,-1.6287,0.712838241,1.086741843,0.13,0.115364714,0.030896,-1.090461142,-1.068486233,-0.239031239,-0.219445781,-0.313172543,-0.439574295,-0.203828587,-0.219390717,-0.623696522,-0.819011344,-0.436274796,-0.467031804,-0.927919324,-1.164973682,-0.895074763,-1.066865991
IG,"Mondelez International, Inc.",MDLZ,Standard & Poor's Ratings Services,5/27/2015,Consumer Non-Durables,credit_rating_financial,0.8389,0.598,0.36786,0.094674,0.094674,0.074582,0.063778,0.5129,0.079022,0.032963,-1.4987,-1.6287,0.712838241,1.086741843,0.13,0.115364714,0.030896,-1.090461142,-1.068486233,-0.239031239,-0.219445781,-0.313172543,-0.439574295,-0.203828587,-0.219390717,-0.623696522,-0.819011344,-0.436274796,-0.467031804,-0.927919324,-1.164973682,-0.895074763,-1.066865991
IG,"Mondelez International, Inc.",MDLZ,Standard & Poor's Ratings Services,8/19/2015,Consumer Non-Durables,credit_rating_financial,0.8389,0.598,0.36786,0.094674,0.094674,0.074582,0.063778,0.5129,0.079022,0.032963,-1.4987,-1.6287,0.712838241,1.086741843,0.13,0.115364714,0.030896,-1.090461142,-1.068486233,-0.239031239,-0.219445781,-0.313172543,-0.439574295,-0.203828587,-0.219390717,-0.623696522,-0.819011344,-0.436274796,-0.467031804,-0.927919324,-1.164973682,-0.895074763,-1.066865991
IG,"Mondelez International, Inc.",MDLZ,Standard & Poor's Ratings Services,1/12/2016,Consumer Non-Durables,credit_rating_financial,0.8202,0.548,0.388447,0.300209,0.49417,0.266028,0.245209,0.4716,0.259466,0.116019,0.193,0.2615,0.668129724,1.35492228,-0.0685,0.295649714,0.055,-1.115193618,-1.015676046,-0.264179155,-0.411294999,2.397154757,2.445502223,1.726432262,1.619622378,0.912093714,0.873220683,0.154741677,0.110021847,-0.222926755,-0.237649251,-0.075316748,-0.125045159
IG,"Mondelez International, Inc.",MDLZ,Standard & Poor's Ratings Services,5/10/2016,Consumer Non-Durables,credit_rating_financial,0.8202,0.548,0.388447,0.300209,0.49417,0.266028,0.245209,0.4716,0.259466,0.116019,0.193,0.2615,0.668129724,1.35492228,-0.0685,0.295649714,0.055,-1.115193618,-1.015676046,-0.264179155,-0.411294999,2.397154757,2.445502223,1.726432262,1.619622378,0.912093714,0.873220683,0.154741677,0.110021847,-0.222926755,-0.237649251,-0.075316748,-0.125045159
IG,"Mondelez International, Inc.",MDLZ,Standard & Poor's Ratings Services,10/19/2016,Consumer Non-Durables,credit_rating_financial,0.8202,0.548,0.388447,0.300209,0.49417,0.266028,0.245209,0.4716,0.259466,0.116019,0.193,0.2615,0.668129724,1.35492228,-0.0685,0.295649714,0.055,-1.115193618,-1.015676046,-0.264179155,-0.411294999,2.397154757,2.445502223,1.726432262,1.619622378,0.912093714,0.873220683,0.154741677,0.110021847,-0.222926755,-0.237649251,-0.075316748,-0.125045159
HY,"AllScripts Healthcare Solutions, Inc.",MDRX,Moody's Investors Service,6/15/2012,Technology,credit_rating_financial,1.3234,0.2493,0.460893,0.094554,0.094554,0.081352,0.050973,0.5768,0.049846,0.029401,0.956,0.8766,0.188378419,0.916945607,0.0794,0.123081857,0.043581,-0.656664915,-0.63825756,-0.168626803,0.029496843,-0.356210061,-0.311472036,-0.439427073,-0.398076191,-0.435143959,-0.538721664,-0.192169879,-0.055534265,0.122898583,-0.090306832,0.168423377,-0.074783019
IG,Medtronic plc,MDT,Egan-Jones Ratings Company,6/21/2013,Health Care,corporate_rating,2.756200439,0.917723368,0.759700939,0.265323777,0.27780524,0.268598616,0.223492338,0.493144006,0.211359785,0.110213907,4.295637736,3.83051723,0.332966846,0.891722595,0.465120506,0.302356372,0.041831439,0.765660292,0.680064355,-0.072377611,-0.038233956,0.728009459,0.751180505,0.724728224,0.790869693,0.695922291,0.746913791,0.206991363,0.346373061,1.846140577,2.184727206,1.715874543,2.220594307
IG,Medtronic plc,MDT,Egan-Jones Ratings Company,3/20/2014,Health Care,corporate_rating,4.519493671,0.869208934,0.751295961,0.265340567,0.265340567,0.256238698,0.208981314,0.475358166,0.185689036,0.099340974,4.874699989,4.423923402,0.192324406,0.907527317,0.450776587,0.29031816,0.056359253,2.488151147,2.984882703,-0.094285301,-0.036049918,0.654630959,0.601259393,0.639003292,0.606480892,0.544313465,0.551741293,0.123067212,-0.027440079,2.131595995,2.302581234,2.009039438,1.76911398
IG,Medtronic plc,MDT,Egan-Jones Ratings Company,3/17/2015,Health Care,corporate_rating,3.815434431,0.951499254,0.74519259,0.224228168,0.224228168,0.217877095,0.180241106,0.448172258,0.157640282,0.080779063,4.954962736,4.559285131,0.249381629,0.920145191,0.395677605,0.26145521,0.043987062,1.800383747,1.742561353,-0.057125416,-0.067562568,0.412605661,0.488928471,0.469218417,0.471499647,0.285491899,0.340826462,0.031368763,0.21234839,2.171162442,2.686043285,2.075913207,2.52059173
IG,Medtronic plc,MDT,Egan-Jones Ratings Company,9/29/2015,Health Care,corporate_rating,3.362476834,1.00422694,0.688613593,0.18587434,0.172054686,0.172054686,0.132027047,0.189914233,0.050253616,0.025073815,4.476712329,3.955251142,0.29865691,0.883516932,0.521461187,0.203707398,0.053847293,1.35790753,1.318739868,-0.033315145,-0.046802069,0.105464682,0.087250771,0.184390349,0.13840225,-0.491244909,-0.538069314,-0.319705324,-0.183383927,1.935403387,2.419399392,1.777497772,2.184114401
IG,"MDU Resources Group, Inc.",MDU,Fitch Ratings,6/15/2012,Public Utilities,credit_rating_financial,1.5196,0.567,0.838639,0.105054,0.105054,0.093754,0.061379,0.6202,0.091127,0.038712,-1.6418,-1.7497,0.373124506,1.065720551,0.1079,0.190531286,0.043675,0.671605051,0.694703404,-0.251313386,-0.247204061,-0.503570047,-0.834806874,-0.166258311,-0.455482823,0.191324767,0.046359297,0.041259814,-0.054394555,-0.906505666,-0.969508243,-0.671929601,-0.569460188
IG,"MDU Resources Group, Inc.",MDU,Fitch Ratings,6/18/2014,Public Utilities,credit_rating_financial,1.327,0.6696,0.877903,0.004713,0.004713,-0.011156,-0.000353,0.6099,-0.005439,-0.002143,-0.2206,-2.2123,0.504596835,10.02855848,1.9917,0.124034,0.005066,0.368639018,0.211829448,-0.226475584,-0.29814783,-1.34526799,-1.407065038,-0.745351455,-0.753449502,-0.729463478,-0.84754069,-0.223853401,-0.365068681,-0.359417196,-0.154975356,-0.842315604,-0.876047312
IG,MDU Resources Group Inc.,MDU,Standard & Poor's Ratings Services,11/26/2013,Public Utilities,credit_rating_financial,1.3292,0.5133,0.842816,0.100325,0.100325,0.083009,0.052424,0.6178,0.08185,0.034464,0.3867,0.3548,0.386172134,0.917507111,0.0319,0.185030429,0.047901,0.372099689,0.732515637,-0.264313289,-0.196608263,-0.543238673,-0.360870477,-0.250263027,-0.069065282,0.095583525,0.200701205,0.01579065,0.151906356,-0.125638117,0.086586765,0.10320517,0.31934139
IG,MDU Resources Group Inc.,MDU,Standard & Poor's Ratings Services,12/11/2013,Public Utilities,credit_rating_financial,1.3292,0.5133,0.842816,0.100325,0.100325,0.083009,0.052424,0.6178,0.08185,0.034464,0.3867,0.3548,0.386172134,0.917507111,0.0319,0.185030429,0.047901,0.372099689,0.732515637,-0.264313289,-0.196608263,-0.543238673,-0.360870477,-0.250263027,-0.069065282,0.095583525,0.200701205,0.01579065,0.151906356,-0.125638117,0.086586765,0.10320517,0.31934139
HY,"Medpace Holdings, Inc.",MEDP,Moody's Investors Service,8/25/2016,Miscellaneous,credit_rating_financial,0.7068,0.9873,0.544067,0.057266,0.057266,-0.021807,-0.024155,0.3649,-0.020976,-0.008814,0.3032,0.2692,1.396859083,0.887862797,0.034,0.083263857,0.081421,-0.79921562,-0.76303222,-0.085752455,-0.097847471,-0.389061118,-0.216243843,-0.415377512,-0.071776962,-0.716490102,-0.382495611,-0.308249806,-0.28630187,-0.066217651,-0.222945821,0.012184617,-0.167776465
IG,Methanex Corp.,MEOH,Fitch Ratings,12/10/2012,Basic Industries,credit_rating_financial,2.4548,0.6656,0.135631,0.06883,0.06883,0.069217,0.051729,0.6405,0.055886,0.025898,0.3891,2.6544,0.271142252,6.821896685,-2.2653,0.068003,0.017101,0.204858608,0.11269469,-0.326343081,-0.48932918,-0.193997652,-0.344156426,-0.041863783,-0.294782908,-0.341065663,-0.707350982,-0.256629698,-0.596287394,-0.314734631,-0.380704413,0.704595811,0.458951233
