ticker,company_name,rating_date,sector,test_index,rank,model_key,model_label,predicted_class_id,predicted_class,predicted_probability,explained_class_id,explained_class,explained_class_model_probability,feature,feature_value,gradientshap_attribution,direction,feature_source,probability_source,xai_probability_source,xai_method,gradientshap_method,proxy_mse,proxy_argmax_agreement
TAK,Takeda Pharmaceutical Company Limited,2012-06-15,7,499,6,tcn,TCN,2,2,0.9737594841596422,0,0,0.008543574354673239,roa,1.5926270484924316,-0.0037902810145169497,opposes_explained_class,original_financial_sequence_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05167219849374914,0.8485200232153222
TAK,Takeda Pharmaceutical Company Limited,2012-06-15,7,499,7,tcn,TCN,2,2,0.9737594841596422,0,0,0.008543574354673239,ebit_margin,1.1672970056533813,-0.0030576272401958704,opposes_explained_class,original_financial_sequence_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05167219849374914,0.8485200232153222
TAK,Takeda Pharmaceutical Company Limited,2012-06-15,7,499,8,tcn,TCN,2,2,0.9737594841596422,0,0,0.008543574354673239,free_cashflow_ps,-0.05751011148095131,0.00246041058562696,supports_explained_class,original_financial_sequence_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05167219849374914,0.8485200232153222
TAK,Takeda Pharmaceutical Company Limited,2012-06-15,7,499,9,tcn,TCN,2,2,0.9737594841596422,0,0,0.008543574354673239,roe,0.5087252855300903,0.0024569137021899223,supports_explained_class,original_financial_sequence_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05167219849374914,0.8485200232153222
TAK,Takeda Pharmaceutical Company Limited,2012-06-15,7,499,10,tcn,TCN,2,2,0.9737594841596422,0,0,0.008543574354673239,gross_profit_margin,1.5297609567642212,-0.0019104009261354804,opposes_explained_class,original_financial_sequence_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05167219849374914,0.8485200232153222
TAK,Takeda Pharmaceutical Company Limited,2012-06-15,7,499,1,tcn,TCN,2,2,0.9737594841596422,1,1,0.017696941485684587,pretax_profit_margin,2.311098098754883,-0.1776154488325119,opposes_explained_class,original_financial_sequence_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05167219849374914,0.8485200232153222
TAK,Takeda Pharmaceutical Company Limited,2012-06-15,7,499,2,tcn,TCN,2,2,0.9737594841596422,1,1,0.017696941485684587,net_profit_margin,2.71138596534729,-0.12304762750864029,opposes_explained_class,original_financial_sequence_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05167219849374914,0.8485200232153222
TAK,Takeda Pharmaceutical Company Limited,2012-06-15,7,499,3,tcn,TCN,2,2,0.9737594841596422,1,1,0.017696941485684587,operating_profit_margin,0.986193835735321,0.08630099892616272,supports_explained_class,original_financial_sequence_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05167219849374914,0.8485200232153222
TAK,Takeda Pharmaceutical Company Limited,2012-06-15,7,499,4,tcn,TCN,2,2,0.9737594841596422,1,1,0.017696941485684587,debt_equity_ratio,-1.6716482639312744,-0.06640461832284927,opposes_explained_class,original_financial_sequence_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05167219849374914,0.8485200232153222
TAK,Takeda Pharmaceutical Company Limited,2012-06-15,7,499,5,tcn,TCN,2,2,0.9737594841596422,1,1,0.017696941485684587,asset_turnover,-0.6618466973304749,0.05247816443443298,supports_explained_class,original_financial_sequence_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.05167219849374914,0.8485200232153222
