ticker,company_name,rating_date,sector,test_index,rank,model_key,model_label,predicted_class_id,predicted_class,predicted_probability,explained_class_id,explained_class,explained_class_model_probability,feature,feature_value,gradientshap_attribution,direction,feature_source,probability_source,xai_probability_source,xai_method,gradientshap_method,proxy_mse,proxy_argmax_agreement
COP,ConocoPhillips,2012-02-07,5,1297,3,xgboost,XGBoost,2,IG,0.9559442988075835,0,Distressed,0.015512096681155175,ebit_margin,0.8118789792060852,-0.00849604606628418,opposes_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.04920732050829606,0.832269297736506
COP,ConocoPhillips,2012-02-07,5,1297,4,xgboost,XGBoost,2,IG,0.9559442988075835,0,Distressed,0.015512096681155175,current_ratio,0.6178241968154907,0.007274225354194641,supports_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.04920732050829606,0.832269297736506
COP,ConocoPhillips,2012-02-07,5,1297,5,xgboost,XGBoost,2,IG,0.9559442988075835,0,Distressed,0.015512096681155175,operating_profit_margin,0.5864617824554443,0.007172612007707357,supports_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.04920732050829606,0.832269297736506
COP,ConocoPhillips,2012-02-07,5,1297,6,xgboost,XGBoost,2,IG,0.9559442988075835,0,Distressed,0.015512096681155175,roe,1.0234712362289429,0.0070124357007443905,supports_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.04920732050829606,0.832269297736506
COP,ConocoPhillips,2012-02-07,5,1297,7,xgboost,XGBoost,2,IG,0.9559442988075835,0,Distressed,0.015512096681155175,pretax_profit_margin,0.9100136756896973,-0.006080636754631996,opposes_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.04920732050829606,0.832269297736506
COP,ConocoPhillips,2012-02-07,5,1297,8,xgboost,XGBoost,2,IG,0.9559442988075835,0,Distressed,0.015512096681155175,net_profit_margin,1.0096793174743652,-0.004568401258438826,opposes_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.04920732050829606,0.832269297736506
COP,ConocoPhillips,2012-02-07,5,1297,9,xgboost,XGBoost,2,IG,0.9559442988075835,0,Distressed,0.015512096681155175,roa,1.7802261114120483,-0.0019261843990534544,opposes_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.04920732050829606,0.832269297736506
COP,ConocoPhillips,2012-02-07,5,1297,10,xgboost,XGBoost,2,IG,0.9559442988075835,0,Distressed,0.015512096681155175,gross_profit_margin,0.10845227539539337,-0.0009641594369895756,opposes_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.04920732050829606,0.832269297736506
COP,ConocoPhillips,2012-02-07,5,1297,1,xgboost,XGBoost,2,IG,0.9559442988075835,1,HY,0.028543604511261356,pretax_profit_margin,0.9100136756896973,-0.24277696013450623,opposes_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.04920732050829606,0.832269297736506
COP,ConocoPhillips,2012-02-07,5,1297,2,xgboost,XGBoost,2,IG,0.9559442988075835,1,HY,0.028543604511261356,operating_profit_margin,0.5864617824554443,0.0955582857131958,supports_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.04920732050829606,0.832269297736506
COP,ConocoPhillips,2012-02-07,5,1297,3,xgboost,XGBoost,2,IG,0.9559442988075835,1,HY,0.028543604511261356,current_ratio,0.6178241968154907,0.07885964214801788,supports_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.04920732050829606,0.832269297736506
COP,ConocoPhillips,2012-02-07,5,1297,4,xgboost,XGBoost,2,IG,0.9559442988075835,1,HY,0.028543604511261356,roa,1.7802261114120483,-0.07851721346378326,opposes_explained_class,original_financial_tabular_window_mean,test_proba,test_proba,expected_gradients_fallback,expected_gradients_fallback: ModuleNotFoundError,0.04920732050829606,0.832269297736506
